,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
KHC,1.07612088522e-05,5.00477108821e-06,2.3515239266e-05,9.73484915876e-06,-4.50269946996e-07,-3.90637969454e-06,2.05335250531e-05,1.68305078795e-05,5.91163046194e-06,1.86490904724e-05,3.77480995527e-06,5.20053310267e-05,3.17787945022e-06,3.14021404197e-06,2.05720030201e-05,1.589530291e-05,3.53279473318e-05,7.12379098455e-06,1.0825347242e-05,1.37331608709e-05,1.61621312581e-05,3.54607047625e-06,1.388427615e-05,-7.63260099983e-06,1.45782854283e-05,5.62939511043e-06,3.2476133556e-06,1.77294036335e-06,5.30771448186e-06,9.87807799174e-06,-3.48083627886e-06,1.3335655044e-05,1.046548164e-05,7.9449996377e-06,8.36805664988e-06,1.05073830769e-05,2.88422637273e-05,1.6400400627e-06,3.12164778092e-05,4.02574997614e-06,1.14242840445e-05,1.65976899664e-05,9.29144639758e-06,1.52623501849e-05,6.94885009681e-06,2.00225139325e-05,1.27761074561e-05,7.34644991414e-06,2.0058559501e-06,1.98277502532e-05,1.55792020712e-05,8.91452013416e-06,1.37121052662e-05,2.52514101708e-06,-1.27560509676e-05,-4.3296037421e-08,8.92669752423e-06,1.99352475077e-05,4.02451695376e-05,-3.67260805647e-06,4.16300360689e-06,5.28434479341e-06,1.85719075781e-05,1.494095707e-05,1.91701223662e-05,-5.96466770748e-06,3.36930636067e-05,1.56940310232e-05,7.13401312843e-06,-1.6559900427e-05,1.53877330436e-05,1.07636782008e-05,1.64967622422e-07,4.90426342723e-06,1.59748699912e-05,1.32185574376e-06,-3.78590796703e-06,7.06438569882e-07,1.74140846533e-05,7.47364262351e-06,7.65070439201e-06,9.36587242888e-06,1.45420702013e-05,-9.42611658782e-06,4.30176768782e-05,-4.85642923865e-06,2.46659201567e-05,3.61085361041e-06,7.38450019467e-06,1.34323791748e-05,7.50658406462e-06,3.77893729764e-06,4.67412571774e-06,1.99002685355e-05,1.19030630411e-05,-1.63857114244e-06,2.02657073633e-05,2.50831398689e-05,-6.80111052782e-07,-1.55447434066e-07,1.53749176276e-05,1.18753212427e-05,7.79742994116e-06,1.09972932263e-05,2.46442261163e-06,1.77105176616e-05,9.70704535306e-06,1.33447006627e-05,1.30627393982e-05,9.46692613855e-07,1.85808156295e-05,5.04973763923e-06,1.3016231388e-05,5.61132342349e-06,4.05902654008e-06,1.77482685656e-05,8.43108477636e-06,1.49508161069e-05,1.41321061085e-05,5.99077076532e-06
WTM,2.32256209388e-06,5.53046735133e-06,1.1175570602e-05,2.7793225583e-05,2.58004682669e-05,3.74536797322e-05,2.47342141972e-05,-5.36010138331e-06,4.58341801005e-06,7.19222563855e-06,1.66952921143e-05,3.17787945022e-06,5.01803900918e-05,1.08476685558e-05,-1.64909247308e-06,2.13616914372e-05,5.35917157271e-06,7.21232328966e-06,-6.77471701178e-06,1.10895143585e-05,-1.49442010483e-06,2.07711402828e-05,5.97246669619e-06,2.67510256258e-05,-5.15729027787e-06,4.87258139811e-06,1.3711232591e-05,1.23325989315e-05,-1.70772387163e-06,6.26285047739e-06,8.91927306357e-06,1.34705755492e-05,9.10673376157e-06,1.77333744893e-05,1.03537576865e-05,1.78017109724e-05,-1.50510626715e-05,1.31494493671e-05,-7.65034379543e-06,9.5287275011e-06,5.44147793376e-06,1.06222620825e-05,-8.53253096131e-06,4.09650822181e-06,1.19805920646e-06,9.74392098734e-07,-6.24245458659e-07,1.00076784906e-05,3.00001757066e-05,-5.23834527731e-06,1.57591031882e-06,-2.76770507697e-05,4.0663747484e-06,5.57754521258e-06,3.17443463741e-05,2.3615199528e-05,1.49597964443e-05,-8.27117710205e-06,4.27019549215e-06,1.77843546176e-05,8.10421650683e-06,8.02142837389e-07,1.44699321158e-06,2.10663196625e-06,4.56470196966e-06,1.90969803808e-05,6.98242787136e-06,4.45510778667e-06,8.35925857918e-06,1.44267927304e-06,-4.82364641122e-06,1.50245012407e-05,6.11270513631e-06,2.23366790085e-05,6.68279509911e-06,3.74241682984e-06,1.36387413712e-05,-1.10509305393e-06,1.0759587425e-05,-5.15927894779e-07,6.40810678141e-06,1.70538421411e-05,1.19248036637e-05,8.40229651027e-06,6.70543825061e-06,2.13380775329e-05,7.7433288561e-06,-6.68643900457e-06,2.32357839022e-06,1.14387135914e-05,9.36061652897e-07,-1.79647908421e-06,-6.10008911706e-07,-1.67118983199e-06,1.49848663982e-06,5.75631287193e-06,1.86489067978e-05,1.56877427929e-05,1.53815147403e-06,1.02027914463e-05,1.97620492199e-05,-1.43846667259e-05,3.93759197735e-06,1.33898677824e-05,5.43885527906e-06,2.59469739143e-06,1.04207230084e-05,-7.57980986973e-06,1.06685056603e-05,3.08419690707e-06,-1.74768805486e-06,1.92950234721e-05,-2.47746660475e-07,2.4926888944e-05,1.71555023123e-06,-1.10577728136e-05,-2.30024823068e-06,3.30079650584e-06,4.82096831322e-06,6.88150792891e-06
LPX,3.95112339717e-05,3.16591113207e-05,3.71944240508e-05,4.77665630063e-06,5.0418023261e-05,7.628892841e-05,7.95690765943e-05,6.49503615353e-06,7.80975399917e-05,3.44303249509e-05,6.06729576821e-05,3.14021404197e-06,1.08476685558e-05,0.00020840151631,8.72710777618e-06,3.37807848722e-05,2.09510040059e-05,4.4239852834e-05,1.20890938179e-05,2.11378179183e-05,2.95254590117e-05,6.98516625625e-05,6.21334074799e-05,2.6312162344e-05,2.44877895544e-05,5.32626856046e-05,3.75925741208e-05,5.24690108021e-05,1.49134003754e-05,1.74961294284e-05,3.13494209328e-05,1.99718725394e-05,4.53631752502e-05,6.40009184757e-05,6.1385745419e-05,3.41867896296e-05,3.77967031559e-05,3.14184367668e-05,2.69484368637e-05,2.84598681699e-05,2.8054330488e-05,8.43322498348e-05,2.14847877015e-05,5.04126256439e-05,6.15419357389e-06,0.000103812841305,1.69959789889e-05,-1.23234355432e-05,3.17014018917e-05,1.35757507272e-05,4.06990256209e-05,1.54447178212e-05,3.74592245652e-05,4.37368041141e-05,9.09087732363e-05,5.48740549967e-05,5.9887405683e-05,1.312835484e-05,1.28442984534e-05,2.05708264347e-05,5.51970682458e-05,3.23443198586e-05,4.79871237106e-05,-7.52822767855e-06,8.7020993203e-06,9.03265303678e-05,1.49136839629e-05,4.15713465541e-05,3.69755887903e-05,3.18472887564e-05,3.09647286403e-05,6.60332205831e-05,4.30676644822e-05,6.6686890285e-05,2.8083325049e-05,3.06461652707e-05,3.60617349797e-05,4.473310809e-05,2.605500217e-05,2.51667765282e-05,4.24959477737e-05,6.31394370998e-05,3.13025250359e-05,5.34630196821e-05,2.24723585887e-06,5.0077668314e-05,1.68050678999e-05,5.71914675148e-05,5.89024938802e-05,4.27206396309e-05,1.179948399e-05,6.97179481666e-05,2.06444185963e-05,4.29988557104e-06,5.76421599297e-05,2.63396986071e-05,5.1728740981e-05,3.09099222964e-05,3.1979064073e-05,5.22115058517e-05,6.04357468472e-05,8.75878449537e-07,-4.43689734533e-07,1.51497579978e-05,2.19806774932e-05,4.88308951062e-06,4.25319276645e-05,6.27573098718e-05,4.71365208316e-05,6.45178709361e-05,1.59515127895e-05,5.94706847875e-05,6.738294014e-05,2.19670475796e-05,2.73162972778e-05,6.32793294546e-05,2.91284362673e-05,1.27015973471e-05,3.26022449251e-05,2.0953826683e-05
PEP,4.97830167987e-06,4.61810007713e-06,1.35288202935e-05,-2.35164081932e-06,-1.86583547612e-07,-3.12675069656e-06,1.63858794012e-06,1.8748915913e-05,7.03442460972e-06,1.46708482732e-05,2.26382561935e-06,2.05720030201e-05,-1.64909247308e-06,8.72710777618e-06,3.15921260092e-05,3.29826333451e-06,1.51083697017e-05,4.12951498449e-06,1.19646212266e-05,1.45660715914e-05,1.91139794403e-07,3.41463093661e-06,6.96827695578e-06,-5.22683776679e-06,1.63096040987e-05,2.12528540905e-06,3.7562330731e-06,1.74213962372e-06,1.12306124052e-05,6.68471200278e-06,-3.24556453745e-06,2.10863458253e-05,7.71804905181e-06,9.28529443254e-06,6.18799492173e-06,1.09560041432e-05,9.20377867351e-06,1.66081348006e-06,9.1471637477e-06,9.95803388941e-06,3.0083579719e-06,5.0621136665e-06,1.59089259715e-06,1.684060049e-05,5.01117813383e-06,-3.97346998222e-07,9.27620885811e-06,1.27565864907e-05,-1.72459479454e-06,2.3937819083e-05,5.03914937378e-06,1.35014813126e-05,6.79018729327e-06,3.9669261961e-06,-5.46334668172e-06,6.85598744153e-06,5.26417311946e-06,2.11733882827e-05,2.13343161097e-05,-8.20279295836e-07,-1.77912153436e-06,2.11147178134e-06,9.47684649889e-06,1.54526958619e-05,1.94738139329e-05,-1.91254950993e-06,1.57716702401e-05,4.87605394709e-06,6.27113358873e-06,-1.42019202661e-05,1.1809832547e-05,2.66715457744e-06,-7.61340451097e-06,-2.97405229189e-06,1.70645008242e-05,5.68598573652e-07,-4.054750558e-06,3.27084611747e-06,9.27796055384e-06,8.58052846214e-06,1.11666560851e-06,3.6245733329e-07,5.84623302422e-06,-3.82585727189e-06,1.76975396101e-05,-8.01641496798e-06,1.6179049869e-05,2.79280533681e-06,1.17663501346e-05,2.62983019743e-06,6.31795387582e-06,-2.08985469741e-06,1.00083536393e-05,1.06327232706e-06,5.57516928747e-06,3.65613938359e-06,1.68519388669e-05,1.1080073401e-05,-1.94453380511e-06,-5.0568793832e-06,1.17788594725e-05,3.08133868949e-06,1.5754820468e-07,2.61634072399e-06,-1.16998984245e-05,1.53620726517e-05,7.54401606307e-06,1.06178562084e-05,1.15465893337e-05,-7.24738055531e-07,6.3884693042e-06,4.5890612697e-06,4.41431404778e-06,-4.44698470184e-06,4.84484484681e-06,1.42417098192e-05,4.4267954205e-06,9.17617331941e-06,1.0037761354e-05,2.5204622434e-06
GPC,1.48667981964e-05,2.000048526e-05,3.04705207457e-05,3.05830404914e-05,6.30437268175e-05,7.92145855044e-05,6.36812927552e-05,1.8374969255e-05,4.63881334999e-05,2.44391653604e-05,4.13227002477e-05,1.589530291e-05,2.13616914372e-05,3.37807848722e-05,3.29826333451e-06,0.000143926882547,2.69859909181e-05,3.94144072072e-05,3.46191317799e-05,2.75135745853e-05,4.51542122294e-05,9.60802387898e-05,3.51252810947e-05,9.43692262113e-06,2.24191246173e-05,5.94315016019e-05,2.66102277073e-05,3.94651896532e-05,-4.38611594711e-06,3.33182907553e-05,4.29102547076e-05,1.86966448322e-05,2.44796671547e-05,0.000101058185376,5.88490241036e-05,5.45521023779e-05,-8.61906843452e-06,4.25504153406e-05,-8.49449515513e-06,6.24255666003e-05,4.64052694376e-05,2.32708379157e-05,7.45605267468e-07,4.59926771212e-05,1.00565453734e-05,-0.000100767627721,-8.55505261729e-06,2.39575667363e-05,-3.35406976858e-05,-9.4822074846e-07,4.32449692303e-05,-1.71260242732e-05,1.03563714853e-05,2.66696376331e-05,6.76657898407e-05,3.7883848466e-05,4.35528286684e-05,3.01724340517e-05,1.8591436959e-05,1.09338768628e-05,1.30823965783e-05,3.4795549239e-05,1.42397126761e-05,1.26019921339e-05,1.07224068826e-05,5.60703940684e-05,3.9892103373e-05,9.75031311478e-07,3.47910385566e-05,5.07507081642e-05,-1.92881648037e-06,5.66333248851e-05,3.50998875643e-05,5.34204385694e-05,2.1436092613e-05,3.62251254271e-05,2.34225775044e-05,3.4520814033e-05,5.50615484105e-05,3.68038997475e-06,3.54522546869e-05,4.87677339344e-05,-2.77435137722e-06,2.55416610065e-05,2.5041542628e-05,5.60678948493e-05,1.79594616926e-05,2.96369488018e-05,6.79913564492e-06,4.81231366405e-05,5.58218336007e-06,2.21230662525e-05,1.00744550655e-05,2.65617367238e-05,7.11078439728e-05,1.90948986873e-05,4.15067541391e-05,3.12439889511e-05,1.86347318908e-05,2.08456059905e-05,5.7222878357e-05,3.0188879479e-05,3.62464890939e-05,5.92039062816e-05,-3.12493271432e-05,1.83223951828e-05,3.22541801178e-05,-2.35932636015e-07,3.74980102858e-05,4.50506660532e-05,1.51208636871e-05,0.000121946063772,3.19800149089e-05,3.67747607698e-05,2.37633299255e-05,2.01259356304e-05,1.97139002758e-05,3.09081200982e-05,2.72445398941e-05,3.22451210729e-05
HRL,2.39816268897e-05,6.53996835645e-06,2.57916871401e-05,1.44310526114e-05,4.60199997852e-05,1.53917934761e-05,4.47144467051e-05,1.5907872795e-05,2.63377661274e-05,8.84636202697e-06,2.8858867516e-05,3.53279473318e-05,5.35917157271e-06,2.09510040059e-05,1.51083697017e-05,2.69859909181e-05,0.000131718914343,1.8982805556e-05,1.99419353041e-05,1.84843708303e-05,2.70684755281e-05,3.25921839433e-05,3.47762240821e-05,-2.76784045488e-06,2.82251962382e-05,3.02663514221e-05,4.79314638881e-06,1.44476692601e-05,1.04823332593e-05,2.28245480684e-05,1.91612467201e-05,1.48271142751e-05,1.23629440565e-05,2.62700909889e-05,4.12275620877e-05,3.24465831358e-05,1.98083226316e-05,1.25103576674e-05,2.07866734167e-05,8.78150518334e-06,9.83743332164e-06,5.43354864596e-05,-2.04384867466e-06,2.70065533601e-05,9.18324842398e-06,8.20104779792e-06,1.14020927617e-05,1.49858431102e-05,2.2275633587e-05,7.56199011409e-06,1.77635797497e-05,1.82061065324e-05,1.74598628794e-05,3.73897915615e-05,1.17290376157e-05,8.25428035227e-06,1.57502838502e-05,1.20413550057e-05,3.74493699838e-05,2.25231336094e-06,1.15463830814e-05,2.48328539831e-05,5.23802639235e-06,8.78711613459e-06,2.25793520635e-05,3.67368611428e-05,4.08828032385e-05,1.65692268153e-05,2.05414405397e-05,3.1829192091e-05,1.89759000887e-05,2.80153602987e-05,9.67236016421e-06,4.72845793e-05,1.58186912611e-05,2.5343181423e-05,1.51263475994e-05,2.66610829708e-05,1.95236998265e-05,1.70905947808e-05,1.04967877679e-05,2.20927503852e-05,1.00485619318e-05,3.32809259601e-06,6.35086626641e-05,1.88594349544e-05,2.89759715997e-05,8.40055702466e-06,3.20307275149e-05,2.34639292196e-05,2.42688706835e-06,1.8857655295e-05,4.91418589949e-06,1.90198244102e-05,1.52261374917e-05,1.38783575885e-05,1.70744108418e-05,4.2304041781e-05,1.03156020682e-05,1.4851748123e-05,9.98262529574e-06,1.56535708204e-05,1.13087073864e-05,3.62995241732e-05,-8.06885029293e-06,1.88521155878e-05,1.66514897854e-05,2.36283305759e-05,2.31163392665e-05,1.91082215661e-05,1.03326663335e-05,3.20576457781e-05,3.34145310793e-05,7.14877574623e-06,1.12459125834e-05,1.21915821588e-05,1.04368867344e-05,1.96117154378e-05,1.96437164478e-05,2.08324071452e-05
GE,9.14184977838e-06,2.03977612118e-05,1.51988655374e-05,3.61253777553e-05,3.55484086322e-05,6.03070147739e-05,4.44199955407e-05,1.47982681231e-05,4.8292798276e-05,3.63568315343e-05,1.83771078562e-05,7.12379098455e-06,7.21232328966e-06,4.4239852834e-05,4.12951498449e-06,3.94144072072e-05,1.8982805556e-05,0.000110960759621,3.93486253629e-05,2.19219126935e-05,2.00639959148e-05,5.82852627231e-05,1.92002304289e-05,2.67704560502e-05,6.41816063587e-06,4.00647961145e-05,5.23647806724e-06,2.62269962729e-05,8.64858144695e-06,1.3480547254e-05,1.34474277239e-05,1.24016693619e-05,2.89907377929e-05,5.60623939224e-05,5.72018988195e-05,3.51347620953e-05,7.72292418527e-06,2.9780662791e-05,-3.59537971626e-07,3.15233265954e-05,1.54601245058e-05,2.85466233489e-05,1.05066727384e-05,3.33990427158e-05,9.69668030724e-06,-1.17803437135e-05,-3.20967662627e-06,2.13880279684e-05,3.01584404425e-06,9.40228369424e-06,3.14947998302e-05,1.85192787899e-06,2.91885074862e-05,4.30768561119e-05,6.44116709553e-05,3.05191909715e-05,3.3137750643e-05,2.1017848983e-05,9.5218217051e-06,1.7762587646e-06,4.1629565672e-05,2.19485639171e-05,2.7054234082e-06,1.10574972515e-06,8.37356049698e-06,5.82430144505e-05,1.29995872072e-05,1.33232280064e-05,3.24702780672e-05,4.53441874714e-05,1.69593079586e-05,4.11203233232e-05,3.60567474892e-05,4.38367175247e-05,1.68229338271e-05,3.19872402883e-05,2.20299795202e-05,3.64751031184e-05,1.01779091341e-05,1.82887700761e-05,2.39450045702e-05,5.29176687582e-05,6.47326080764e-06,3.01313295897e-05,1.00130508093e-05,4.41013010091e-05,2.96418341982e-05,3.94544329831e-06,8.35620575746e-06,4.60562587765e-05,1.07294589909e-05,1.35196716157e-05,1.59109040545e-05,3.55695446837e-05,3.25674954532e-05,3.4939897723e-05,4.68148389474e-05,2.14240375859e-05,6.39048293911e-06,4.4098866284e-05,2.12598160667e-05,1.45395890248e-05,2.92842940244e-05,2.94581022859e-05,-1.0966443305e-05,-7.11807518593e-07,3.60796762191e-05,1.64027375271e-05,2.23230237107e-05,3.70041985831e-05,2.09046967463e-05,6.30127042245e-05,1.80550043379e-05,3.39560312867e-05,2.62628530533e-05,4.26100231842e-05,3.15374318568e-05,1.19842964614e-05,2.19596599605e-05,1.14363113495e-05
T,1.87310884952e-06,1.72559654966e-05,2.58148144107e-05,3.06779447378e-05,3.61135716956e-05,2.41028578823e-05,3.57590187308e-05,1.23636662333e-05,1.03920304713e-05,1.66998399179e-05,2.126376083e-05,1.0825347242e-05,-6.77471701178e-06,1.20890938179e-05,1.19646212266e-05,3.46191317799e-05,1.99419353041e-05,3.93486253629e-05,9.29024846088e-05,2.89429779479e-05,3.82970982586e-05,3.10010970142e-05,1.5273471181e-05,2.49410513234e-05,2.38681698775e-05,2.6310426895e-05,2.45497066898e-06,2.24597386475e-05,5.20430724147e-06,1.28518824653e-05,1.28264701089e-05,1.78572532224e-05,2.37730276625e-05,3.30889881263e-05,4.08033029805e-05,1.62836581715e-05,1.92729951143e-05,2.40470421059e-05,1.61646008967e-05,2.53089502283e-05,7.54560196607e-06,2.91211404837e-05,1.09047003393e-05,2.54382498482e-05,6.94154590136e-06,4.36234501886e-05,-3.87412486831e-06,2.38051370828e-05,6.31394859096e-06,9.42811161645e-06,1.29178022171e-05,3.32551890729e-05,8.96854391861e-06,3.78835967823e-05,4.78822563406e-05,3.65821456689e-05,3.72711407501e-05,3.11888707982e-05,1.30086051537e-05,-2.96396343425e-05,2.97390723339e-05,6.08052510648e-06,1.57670120688e-05,1.33736126695e-05,1.28868875826e-05,3.17172769837e-05,2.2878046012e-05,-4.18927813774e-06,3.76786653482e-05,2.40784599131e-05,2.03172960013e-05,1.83535175216e-05,3.32491205894e-05,5.8546487015e-05,1.05986495374e-05,1.96641536058e-05,-1.11442011651e-07,1.95023104202e-05,6.62639924036e-06,6.68183189375e-06,1.12623783377e-05,2.62037913114e-05,-2.57002902186e-05,1.44933945101e-05,1.52551597465e-05,2.88731125846e-05,1.85912172827e-05,4.77694345592e-07,-3.43758151879e-06,2.32092703353e-05,7.70969291303e-06,2.72279376914e-06,1.08846059141e-05,2.68173766918e-05,2.18594764347e-05,2.38721798043e-05,2.98917776419e-05,1.22462605332e-05,1.06731613492e-05,2.8898052861e-05,2.06173976915e-05,2.90953158699e-05,3.95116792516e-05,1.41318978718e-05,-3.85139267082e-05,8.43588378488e-06,7.39706208414e-06,1.102064917e-05,2.62751041109e-05,3.79696092653e-05,1.69988109942e-05,4.55735897224e-05,9.92557230297e-06,1.23603581766e-05,1.63379766594e-05,1.67430644534e-05,2.0396145848e-05,1.44091075572e-05,8.88345788793e-06,5.12072450309e-06
HAS,1.83362978827e-05,3.55990668079e-05,5.46648465405e-05,4.53385366406e-05,1.70939561924e-05,3.31013785233e-05,5.68239816759e-05,2.34511492534e-05,4.7530811444e-05,7.11199247482e-05,3.26178501628e-05,1.37331608709e-05,1.10895143585e-05,2.11378179183e-05,1.45660715914e-05,2.75135745853e-05,1.84843708303e-05,2.19219126935e-05,2.89429779479e-05,0.000171241891856,2.90861735682e-05,3.95650019065e-05,5.38078173872e-05,3.22027218268e-08,2.96396516781e-05,4.31679159202e-05,3.21876445542e-05,3.49247364521e-05,2.41810075533e-05,3.57864849593e-05,1.80835438363e-05,3.70301384549e-05,4.15103720351e-05,4.2633388808e-05,4.62403703129e-05,5.67410431579e-05,4.86881985088e-05,4.84842698843e-05,6.38983383297e-05,4.3276655363e-05,1.55581452743e-05,6.12897328015e-05,1.70975750544e-05,3.40918054584e-05,1.94236057169e-05,5.74397522766e-05,4.83528964575e-05,4.29599496164e-05,4.48757759825e-05,2.56125049714e-05,2.05384945209e-05,8.34047228518e-05,3.37662724728e-05,3.8264988673e-06,1.29120309575e-05,4.45943176903e-05,5.6037180726e-05,3.19058684733e-05,1.90699647429e-05,2.42193162356e-05,4.75821934552e-05,3.86955078274e-05,4.26342823371e-05,1.46382332909e-05,2.54361479687e-05,1.94749439824e-05,1.50344792293e-05,2.60579671144e-05,4.68614171805e-05,1.2494752424e-05,3.4222325404e-05,4.16289509396e-05,3.18704369099e-05,1.18114420476e-05,2.62326198581e-05,-1.96825889514e-07,4.27561671943e-05,2.33942196706e-05,8.51226020101e-06,1.81669403807e-05,2.76543561795e-05,3.0280815308e-05,1.83462692584e-05,2.83322574802e-05,-9.41873951677e-06,3.29695131304e-05,6.1135191661e-06,1.74634056138e-05,5.85572036941e-06,3.92071747145e-05,1.62386408862e-05,2.77359533299e-05,2.19893489752e-05,2.33970057501e-05,3.00811774124e-06,6.58614377358e-06,8.90357328193e-05,2.06130963738e-06,2.42987196983e-05,4.51551578602e-05,2.73094043062e-05,4.47678057352e-05,1.74502075207e-05,1.15348803456e-05,2.49218206304e-05,2.48823877714e-05,2.57559924207e-05,3.28185043744e-05,8.4347940077e-05,2.30387310902e-05,3.56557143709e-05,5.05614006799e-05,2.28155427527e-05,2.93312894777e-05,3.80604610997e-06,3.13345818956e-05,4.97540731703e-05,5.23810622729e-05,3.50323184368e-05,4.57928791946e-06
LVLT,7.68855946174e-06,1.37169579516e-05,4.16409308027e-05,1.92490077557e-05,5.83043722879e-05,4.86448100494e-05,5.79790284831e-05,2.58384338346e-05,2.23772705419e-05,2.11015504117e-05,9.55265747456e-06,1.61621312581e-05,-1.49442010483e-06,2.95254590117e-05,1.91139794403e-07,4.51542122294e-05,2.70684755281e-05,2.00639959148e-05,3.82970982586e-05,2.90861735682e-05,0.000126977367652,6.22746586446e-05,3.44492523451e-05,1.68815770629e-05,1.52550531567e-05,2.3624574048e-05,3.3027763406e-06,3.49073005496e-05,2.80792510444e-06,1.97094149343e-05,5.28366432187e-05,1.70882217745e-05,2.98518096198e-05,4.92542401631e-05,6.4184485501e-05,3.27868613072e-05,9.32783750811e-06,2.73392278736e-05,2.91997405416e-05,2.65440971731e-05,2.448674145e-05,4.53037948866e-05,-1.95083645515e-06,3.10606674679e-05,6.82716127709e-06,-3.66376228055e-05,3.0198751605e-07,5.02615089588e-05,1.29282127957e-05,7.89423681053e-07,1.95380418922e-05,4.93386579164e-05,1.05816852287e-05,3.65332874716e-05,4.67724830638e-05,4.711737566e-05,3.51902846858e-05,1.78815190278e-05,2.36440151159e-05,1.9180962067e-05,3.44411757106e-05,2.42421130762e-05,2.28428508572e-05,7.14369155874e-06,7.11418413762e-06,4.89568687959e-05,2.07770974864e-05,1.67901232121e-05,3.95353965564e-05,3.04644907741e-05,8.99385486806e-06,2.32764837936e-05,4.72469708775e-05,7.88716193379e-05,1.83513927496e-05,2.20407944865e-05,2.14471483054e-05,2.53279291647e-05,1.79674121718e-05,9.05770229644e-06,1.82706628576e-05,2.85028236478e-05,-1.00089905973e-05,2.21637044303e-05,1.84022972397e-05,3.27937089126e-05,7.13518190451e-06,2.56400384554e-05,-6.96826079749e-06,2.54951140015e-05,5.78599147474e-06,3.41509449326e-05,2.34162495935e-06,2.99900159758e-05,3.99233935683e-05,1.91615408618e-05,3.98605172392e-05,2.29512891613e-05,2.1365369435e-05,3.33145386899e-05,3.64438995294e-05,5.39731490528e-05,2.23195915125e-05,4.71756526783e-05,-4.17976378872e-06,3.5876069668e-06,1.12766933903e-05,1.47528468995e-05,3.39534179176e-05,3.220431905e-05,1.51046623624e-05,7.35629216996e-05,4.04686510186e-05,1.78065560715e-05,1.92450306217e-05,1.15804498623e-05,1.00994570878e-05,3.61052999515e-05,2.46945183264e-05,2.99510021718e-05
