,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
840,0.06,0.01,0.01,0.04,0.12,0.01,0.04,0.15,0.01,0.04,0.03,0.09,0.01,0.05,0.02,0.02,0.01,0.03,0.02,0.04,0.08,0.01,0.04,0.04,0.02,0.161391215412,0.0066972952069,24.0979694677
841,0.02,0.06,0.01,0.07,0.11,0.01,0.06,0.01,0.01,0.03,0.02,0.03,0.02,0.01,0.03,0.07,0.12,0.11,0.01,0.02,0.06,0.06,0.01,0.03,0.01,0.0628365084546,0.00668876223206,9.39434027919
842,0.02,0.08,0.04,0.01,0.01,0.09,0.03,0.03,0.03,0.09,0.01,0.01,0.03,0.01,0.01,0.05,0.02,0.01,0.01,0.01,0.06,0.04,0.05,0.07,0.18,0.10833950654,0.00581394825495,18.6344118986
843,0.01,0.07,0.1,0.01,0.01,0.02,0.02,0.02,0.13,0.01,0.03,0.03,0.08,0.01,0.01,0.05,0.05,0.01,0.05,0.03,0.08,0.02,0.01,0.09,0.05,0.0900891343935,0.0062494023488,14.4156399869
844,0.02,0.01,0.05,0.19,0.02,0.07,0.01,0.04,0.05,0.05,0.03,0.03,0.03,0.04,0.01,0.01,0.02,0.03,0.04,0.06,0.02,0.07,0.08,0.01,0.01,0.136348366686,0.00536463602149,25.4161449425
845,0.05,0.01,0.01,0.04,0.06,0.01,0.07,0.01,0.02,0.01,0.01,0.07,0.04,0.03,0.08,0.05,0.1,0.01,0.09,0.05,0.02,0.05,0.05,0.04,0.02,0.0982338026179,0.00561929578839,17.4815148227
846,0.01,0.01,0.07,0.01,0.04,0.03,0.02,0.01,0.05,0.04,0.06,0.01,0.05,0.03,0.02,0.02,0.03,0.15,0.06,0.12,0.01,0.09,0.02,0.03,0.01,0.091808406027,0.00538845768357,17.0379747635
847,0.01,0.01,0.1,0.03,0.03,0.12,0.02,0.08,0.02,0.02,0.01,0.08,0.02,0.01,0.03,0.04,0.01,0.05,0.03,0.02,0.16,0.02,0.03,0.04,0.01,0.129263244584,0.00609409188334,21.2112398465
848,0.01,0.02,0.01,0.02,0.1,0.01,0.05,0.02,0.03,0.02,0.1,0.03,0.08,0.06,0.01,0.02,0.01,0.09,0.21,0.01,0.01,0.01,0.04,0.02,0.01,0.14655218264,0.00605447971416,24.2055782758
849,0.14,0.02,0.1,0.03,0.03,0.02,0.01,0.02,0.01,0.06,0.01,0.06,0.05,0.05,0.07,0.02,0.04,0.04,0.05,0.02,0.01,0.01,0.03,0.01,0.09,0.206104961961,0.00545815798765,37.7609007338
850,0.01,0.02,0.03,0.07,0.04,0.06,0.18,0.02,0.06,0.02,0.01,0.01,0.01,0.02,0.11,0.01,0.01,0.04,0.02,0.04,0.02,0.04,0.07,0.06,0.02,0.0999326777709,0.00490636174454,20.3679799766
851,0.05,0.02,0.02,0.08,0.03,0.01,0.02,0.02,0.02,0.07,0.01,0.04,0.02,0.1,0.03,0.02,0.02,0.12,0.03,0.1,0.06,0.03,0.04,0.03,0.01,0.158523095094,0.00542336352621,29.2296642716
852,0.04,0.01,0.03,0.06,0.01,0.04,0.05,0.02,0.03,0.05,0.02,0.07,0.06,0.04,0.01,0.01,0.06,0.02,0.13,0.03,0.04,0.09,0.01,0.04,0.03,0.133907470125,0.00531182740185,25.2093036906
853,0.08,0.02,0.08,0.04,0.01,0.01,0.06,0.06,0.05,0.03,0.08,0.01,0.07,0.04,0.04,0.03,0.1,0.07,0.01,0.02,0.05,0.01,0.01,0.01,0.01,0.145357625393,0.00644213252518,22.5635881945
854,0.06,0.04,0.03,0.02,0.01,0.05,0.02,0.06,0.03,0.02,0.01,0.01,0.04,0.04,0.05,0.01,0.05,0.07,0.01,0.16,0.01,0.07,0.06,0.01,0.06,0.122166170254,0.00515637093952,23.6922773181
855,0.01,0.04,0.03,0.07,0.01,0.06,0.04,0.02,0.02,0.01,0.06,0.23,0.02,0.02,0.02,0.03,0.05,0.03,0.02,0.07,0.02,0.03,0.01,0.06,0.02,0.111281833028,0.00576239144011,19.3117448171
856,0.07,0.02,0.01,0.02,0.01,0.02,0.07,0.01,0.06,0.01,0.01,0.02,0.03,0.03,0.04,0.01,0.06,0.01,0.04,0.05,0.21,0.02,0.08,0.07,0.02,0.124633662271,0.00586706318366,21.2429384804
857,0.05,0.04,0.02,0.05,0.06,0.01,0.02,0.12,0.02,0.01,0.05,0.01,0.05,0.05,0.01,0.04,0.08,0.08,0.01,0.01,0.05,0.01,0.01,0.04,0.1,0.134692579265,0.00656347378608,20.5215383889
858,0.08,0.01,0.13,0.02,0.01,0.04,0.09,0.04,0.09,0.06,0.01,0.06,0.01,0.02,0.05,0.01,0.01,0.05,0.01,0.01,0.04,0.07,0.05,0.02,0.01,0.161374536613,0.00554114135937,29.122977767
859,0.08,0.01,0.02,0.03,0.02,0.01,0.01,0.1,0.01,0.04,0.06,0.01,0.03,0.03,0.02,0.01,0.07,0.03,0.12,0.02,0.08,0.01,0.09,0.05,0.04,0.16518369806,0.00603322787485,27.3789920563
860,0.17,0.01,0.01,0.01,0.05,0.06,0.01,0.04,0.04,0.05,0.01,0.02,0.03,0.02,0.04,0.09,0.04,0.08,0.02,0.03,0.03,0.07,0.04,0.01,0.02,0.205807377967,0.00591380705081,34.8011655095
861,0.01,0.07,0.08,0.03,0.01,0.03,0.01,0.02,0.15,0.03,0.05,0.01,0.01,0.12,0.03,0.05,0.08,0.03,0.01,0.01,0.04,0.07,0.01,0.01,0.03,0.106436774165,0.00642014958962,16.5785504963
862,0.02,0.02,0.04,0.04,0.05,0.1,0.05,0.02,0.11,0.01,0.03,0.03,0.03,0.07,0.02,0.02,0.02,0.01,0.04,0.05,0.07,0.01,0.01,0.08,0.05,0.129260838035,0.00590974725494,21.8724815899
863,0.12,0.05,0.01,0.01,0.01,0.02,0.02,0.01,0.11,0.1,0.03,0.02,0.02,0.01,0.07,0.01,0.03,0.08,0.02,0.01,0.04,0.06,0.01,0.04,0.09,0.158198547784,0.00544328742387,29.0630524287
864,0.02,0.08,0.06,0.04,0.09,0.01,0.02,0.02,0.03,0.01,0.01,0.1,0.01,0.01,0.04,0.17,0.01,0.02,0.03,0.01,0.02,0.05,0.02,0.11,0.01,0.0964476798387,0.00679750320748,14.1886920675
865,0.08,0.04,0.01,0.06,0.02,0.07,0.03,0.02,0.02,0.07,0.04,0.02,0.01,0.01,0.05,0.13,0.01,0.02,0.02,0.04,0.04,0.04,0.12,0.02,0.01,0.151382109005,0.00610693499502,24.7885574561
866,0.02,0.15,0.04,0.08,0.03,0.02,0.02,0.06,0.02,0.04,0.15,0.01,0.01,0.03,0.02,0.08,0.03,0.01,0.01,0.01,0.01,0.06,0.03,0.02,0.04,0.112579720451,0.00692524175864,16.2564318149
867,0.03,0.09,0.03,0.01,0.02,0.02,0.13,0.01,0.04,0.02,0.01,0.06,0.01,0.07,0.06,0.03,0.04,0.07,0.03,0.01,0.02,0.08,0.06,0.02,0.03,0.128819805367,0.00523362518349,24.6138767777
868,0.02,0.04,0.14,0.03,0.03,0.04,0.05,0.01,0.01,0.07,0.02,0.03,0.07,0.05,0.02,0.05,0.02,0.01,0.01,0.01,0.08,0.03,0.03,0.06,0.07,0.124544380123,0.00610561813036,20.3983245371
869,0.01,0.05,0.02,0.09,0.01,0.07,0.05,0.08,0.02,0.03,0.02,0.02,0.07,0.07,0.1,0.01,0.03,0.09,0.04,0.01,0.03,0.02,0.02,0.01,0.03,0.145355494467,0.0054396805808,26.7213290023
870,0.01,0.01,0.03,0.09,0.01,0.01,0.02,0.01,0.01,0.09,0.02,0.03,0.04,0.07,0.01,0.03,0.05,0.04,0.02,0.06,0.08,0.1,0.04,0.1,0.02,0.100037611324,0.00578090597369,17.3048328029
871,0.01,0.02,0.03,0.07,0.01,0.05,0.04,0.03,0.07,0.04,0.01,0.04,0.01,0.02,0.07,0.01,0.05,0.06,0.03,0.08,0.11,0.02,0.01,0.05,0.06,0.0832332666049,0.00519152167751,16.032537621
872,0.02,0.1,0.09,0.03,0.06,0.07,0.04,0.03,0.02,0.01,0.01,0.07,0.03,0.05,0.08,0.03,0.02,0.01,0.01,0.01,0.01,0.14,0.03,0.02,0.01,0.114792056845,0.00557046048321,20.6072832202
873,0.05,0.08,0.01,0.07,0.03,0.07,0.01,0.02,0.03,0.03,0.05,0.02,0.05,0.02,0.03,0.08,0.02,0.02,0.05,0.03,0.03,0.03,0.12,0.02,0.03,0.146440343799,0.00595516242711,24.5904869249
874,0.01,0.04,0.02,0.02,0.04,0.01,0.01,0.01,0.01,0.03,0.03,0.08,0.1,0.03,0.05,0.03,0.1,0.03,0.1,0.01,0.04,0.01,0.08,0.04,0.07,0.0948537604969,0.00598469699438,15.8493839514
875,0.02,0.01,0.02,0.01,0.04,0.04,0.07,0.02,0.05,0.02,0.07,0.03,0.02,0.17,0.03,0.04,0.02,0.03,0.01,0.04,0.14,0.02,0.03,0.02,0.03,0.148719133859,0.00656236267508,22.662437482
876,0.01,0.02,0.03,0.04,0.03,0.01,0.02,0.09,0.05,0.02,0.02,0.01,0.02,0.09,0.02,0.04,0.04,0.1,0.01,0.04,0.02,0.1,0.05,0.04,0.08,0.11421646782,0.00566339269516,20.1674992303
877,0.03,0.01,0.07,0.02,0.01,0.07,0.01,0.02,0.02,0.03,0.02,0.01,0.11,0.02,0.03,0.07,0.05,0.04,0.03,0.05,0.01,0.15,0.01,0.01,0.1,0.0923645802505,0.00557044684993,16.581179704
878,0.06,0.07,0.02,0.01,0.02,0.08,0.01,0.01,0.04,0.05,0.01,0.01,0.05,0.03,0.04,0.08,0.03,0.01,0.12,0.03,0.04,0.11,0.01,0.05,0.01,0.139679390394,0.00567649672693,24.6066186794
879,0.01,0.05,0.05,0.02,0.08,0.02,0.12,0.02,0.01,0.07,0.02,0.01,0.09,0.02,0.05,0.02,0.02,0.1,0.09,0.02,0.01,0.03,0.01,0.03,0.03,0.115521400339,0.00547863033181,21.0858176849
880,0.02,0.04,0.02,0.09,0.01,0.05,0.05,0.01,0.02,0.03,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.09,0.14,0.07,0.04,0.03,0.03,0.06,0.09,0.126525407855,0.00477260688386,26.5107541715
881,0.09,0.07,0.01,0.01,0.02,0.03,0.01,0.04,0.01,0.02,0.07,0.03,0.02,0.01,0.01,0.04,0.14,0.09,0.04,0.1,0.02,0.05,0.01,0.03,0.03,0.11703193785,0.00641225933846,18.2512795682
882,0.01,0.02,0.06,0.04,0.04,0.04,0.06,0.05,0.01,0.07,0.06,0.02,0.07,0.03,0.03,0.02,0.01,0.06,0.06,0.01,0.05,0.12,0.03,0.01,0.02,0.114569822893,0.00568286833378,20.160562618
883,0.01,0.08,0.05,0.02,0.04,0.02,0.01,0.05,0.02,0.01,0.02,0.05,0.04,0.02,0.01,0.05,0.11,0.02,0.06,0.04,0.05,0.07,0.1,0.04,0.01,0.0834502498841,0.00630523651964,13.2350705044
884,0.01,0.01,0.12,0.02,0.03,0.02,0.04,0.04,0.06,0.04,0.04,0.01,0.03,0.03,0.09,0.03,0.03,0.01,0.05,0.08,0.01,0.03,0.08,0.08,0.01,0.0921549994619,0.00560680916404,16.4362646856
885,0.05,0.09,0.01,0.06,0.02,0.03,0.03,0.01,0.01,0.01,0.05,0.13,0.01,0.02,0.01,0.14,0.02,0.07,0.02,0.04,0.05,0.01,0.06,0.04,0.01,0.143004782391,0.00635680389324,22.4963338169
886,0.01,0.03,0.05,0.05,0.04,0.04,0.01,0.01,0.01,0.1,0.01,0.12,0.15,0.01,0.01,0.12,0.01,0.01,0.03,0.02,0.05,0.01,0.01,0.04,0.05,0.116312136288,0.00665073549696,17.4886125514
887,0.03,0.01,0.04,0.03,0.02,0.01,0.05,0.02,0.05,0.02,0.06,0.02,0.04,0.17,0.03,0.03,0.06,0.01,0.07,0.05,0.01,0.01,0.08,0.07,0.01,0.162060757184,0.00621968412081,26.0561073578
888,0.03,0.02,0.04,0.04,0.05,0.08,0.02,0.02,0.03,0.03,0.03,0.01,0.14,0.07,0.04,0.05,0.04,0.07,0.04,0.03,0.01,0.03,0.03,0.01,0.04,0.144269507363,0.00608439349589,23.7114031924
889,0.01,0.01,0.04,0.01,0.08,0.02,0.03,0.01,0.07,0.03,0.04,0.04,0.02,0.01,0.05,0.04,0.1,0.02,0.03,0.09,0.02,0.06,0.04,0.04,0.09,0.0368467966141,0.00582803905624,6.32233179265
890,0.05,0.02,0.04,0.02,0.07,0.01,0.1,0.02,0.05,0.05,0.02,0.02,0.01,0.01,0.01,0.06,0.06,0.02,0.05,0.04,0.02,0.08,0.11,0.04,0.02,0.103530068801,0.00566973594255,18.2601217852
891,0.05,0.02,0.14,0.01,0.08,0.12,0.01,0.06,0.01,0.02,0.01,0.02,0.1,0.01,0.04,0.01,0.02,0.06,0.05,0.01,0.04,0.02,0.02,0.01,0.06,0.157807276355,0.00600283342789,26.2887981568
892,0.02,0.01,0.03,0.05,0.01,0.17,0.01,0.02,0.01,0.02,0.14,0.07,0.01,0.03,0.03,0.02,0.01,0.01,0.01,0.02,0.1,0.01,0.07,0.06,0.06,0.137643089073,0.00650421514656,21.1621365486
893,0.04,0.01,0.02,0.05,0.04,0.12,0.04,0.04,0.01,0.02,0.14,0.07,0.01,0.04,0.02,0.03,0.03,0.04,0.03,0.01,0.01,0.01,0.1,0.01,0.06,0.154327031938,0.0062981044739,24.5037268876
894,0.03,0.05,0.02,0.03,0.06,0.04,0.05,0.02,0.04,0.04,0.01,0.04,0.1,0.07,0.03,0.03,0.02,0.1,0.05,0.01,0.09,0.01,0.03,0.01,0.02,0.152749580832,0.00597359496735,25.5707964243
895,0.05,0.02,0.06,0.02,0.02,0.05,0.06,0.04,0.1,0.02,0.01,0.04,0.07,0.04,0.02,0.02,0.04,0.01,0.03,0.01,0.02,0.03,0.12,0.04,0.06,0.147589490066,0.00562686301922,26.2294442858
896,0.04,0.05,0.06,0.02,0.02,0.07,0.04,0.01,0.02,0.07,0.04,0.01,0.07,0.1,0.04,0.01,0.07,0.05,0.06,0.01,0.03,0.05,0.03,0.02,0.01,0.155479361723,0.00594560837994,26.1502863606
897,0.04,0.06,0.05,0.01,0.03,0.02,0.01,0.01,0.07,0.07,0.02,0.01,0.1,0.04,0.01,0.06,0.06,0.09,0.03,0.1,0.02,0.02,0.02,0.04,0.01,0.117774146758,0.00616569537593,19.1015189006
898,0.02,0.01,0.01,0.03,0.04,0.02,0.01,0.03,0.02,0.1,0.03,0.01,0.06,0.03,0.02,0.08,0.03,0.11,0.02,0.04,0.01,0.01,0.18,0.06,0.02,0.123663612985,0.0060866026339,20.3173462148
899,0.05,0.08,0.02,0.02,0.02,0.02,0.04,0.05,0.07,0.12,0.03,0.03,0.05,0.02,0.02,0.09,0.02,0.06,0.04,0.01,0.04,0.05,0.02,0.02,0.01,0.138836814562,0.00623188645966,22.2784570066
900,0.05,0.01,0.15,0.05,0.05,0.03,0.02,0.01,0.01,0.04,0.03,0.03,0.01,0.07,0.02,0.04,0.01,0.01,0.08,0.08,0.11,0.02,0.04,0.02,0.01,0.149383229485,0.00587448756263,25.4291506948
901,0.03,0.01,0.02,0.01,0.02,0.01,0.07,0.05,0.03,0.03,0.01,0.02,0.02,0.02,0.01,0.03,0.04,0.02,0.02,0.07,0.04,0.13,0.04,0.2,0.05,0.0882544775636,0.00632505742793,13.9531503973
902,0.01,0.1,0.04,0.03,0.02,0.01,0.08,0.03,0.04,0.02,0.01,0.02,0.03,0.04,0.02,0.13,0.04,0.02,0.03,0.03,0.1,0.01,0.06,0.01,0.07,0.0985498611164,0.00635769599719,15.5008766006
903,0.01,0.02,0.01,0.01,0.03,0.11,0.17,0.01,0.05,0.02,0.01,0.08,0.03,0.04,0.07,0.02,0.02,0.02,0.07,0.01,0.02,0.04,0.03,0.09,0.01,0.126769136241,0.00535236607121,23.6846909487
904,0.06,0.05,0.02,0.06,0.03,0.1,0.03,0.02,0.05,0.02,0.07,0.11,0.04,0.01,0.01,0.06,0.07,0.04,0.02,0.01,0.01,0.02,0.01,0.03,0.05,0.141265633223,0.00616067480458,22.9302207475
905,0.04,0.05,0.03,0.12,0.07,0.01,0.01,0.02,0.06,0.03,0.01,0.07,0.02,0.02,0.02,0.08,0.02,0.01,0.05,0.03,0.01,0.11,0.01,0.05,0.05,0.108207618038,0.00558681563763,19.3683889099
906,0.06,0.03,0.01,0.01,0.06,0.02,0.03,0.04,0.01,0.05,0.05,0.02,0.06,0.06,0.07,0.03,0.03,0.02,0.04,0.02,0.03,0.11,0.08,0.03,0.03,0.134750300339,0.0057243591587,23.5398053481
907,0.04,0.02,0.02,0.01,0.01,0.08,0.14,0.02,0.07,0.05,0.05,0.06,0.03,0.08,0.02,0.01,0.01,0.07,0.05,0.01,0.01,0.02,0.1,0.01,0.01,0.178493211427,0.00552863476596,32.2852239265
908,0.03,0.02,0.1,0.01,0.04,0.02,0.11,0.05,0.02,0.07,0.03,0.04,0.02,0.01,0.03,0.04,0.04,0.03,0.01,0.04,0.03,0.04,0.11,0.05,0.01,0.11214470972,0.00575471156694,19.4874596955
909,0.01,0.03,0.08,0.02,0.08,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.07,0.09,0.02,0.04,0.02,0.09,0.01,0.06,0.07,0.1,0.04,0.02,0.02,0.113754889863,0.00594973941389,19.1193062333
910,0.03,0.02,0.02,0.01,0.03,0.07,0.07,0.03,0.14,0.03,0.01,0.07,0.05,0.01,0.16,0.05,0.01,0.01,0.01,0.02,0.08,0.01,0.02,0.03,0.01,0.098898690012,0.00556479484079,17.7722077528
911,0.03,0.03,0.03,0.01,0.02,0.06,0.04,0.07,0.01,0.11,0.03,0.04,0.01,0.17,0.01,0.04,0.02,0.03,0.01,0.07,0.04,0.05,0.02,0.01,0.04,0.172914250152,0.0063433284179,27.2592302905
912,0.01,0.03,0.01,0.03,0.22,0.1,0.04,0.06,0.02,0.02,0.02,0.03,0.01,0.03,0.04,0.01,0.05,0.03,0.02,0.03,0.07,0.04,0.02,0.03,0.03,0.0847831136791,0.00667668015735,12.6983937647
913,0.01,0.09,0.02,0.01,0.01,0.01,0.01,0.08,0.05,0.05,0.03,0.03,0.2,0.07,0.02,0.01,0.01,0.07,0.05,0.01,0.01,0.03,0.03,0.06,0.03,0.159745622445,0.00650768079283,24.547243101
914,0.05,0.06,0.01,0.05,0.03,0.02,0.06,0.04,0.05,0.05,0.02,0.04,0.02,0.06,0.04,0.05,0.01,0.02,0.03,0.06,0.04,0.01,0.01,0.16,0.01,0.147646283606,0.00626148137799,23.580088272
915,0.03,0.02,0.02,0.02,0.12,0.08,0.05,0.02,0.01,0.01,0.07,0.02,0.02,0.04,0.01,0.09,0.08,0.01,0.07,0.01,0.01,0.02,0.06,0.09,0.02,0.109475355705,0.006811301046,16.0726056543
916,0.08,0.09,0.03,0.04,0.04,0.01,0.01,0.04,0.07,0.02,0.02,0.03,0.06,0.04,0.03,0.01,0.04,0.01,0.01,0.03,0.03,0.11,0.01,0.02,0.12,0.134307067871,0.00556400846659,24.1385448417
917,0.05,0.03,0.02,0.07,0.01,0.01,0.08,0.06,0.03,0.03,0.01,0.01,0.04,0.03,0.03,0.05,0.01,0.01,0.1,0.02,0.04,0.07,0.01,0.12,0.06,0.142584132561,0.00563305203713,25.3120567005
918,0.07,0.03,0.08,0.05,0.05,0.03,0.06,0.05,0.03,0.01,0.07,0.01,0.03,0.01,0.05,0.04,0.07,0.02,0.02,0.07,0.01,0.02,0.01,0.02,0.09,0.114351502474,0.00588413483827,19.4338684645
919,0.02,0.03,0.07,0.04,0.03,0.05,0.01,0.02,0.03,0.04,0.09,0.03,0.03,0.01,0.02,0.01,0.06,0.05,0.08,0.07,0.11,0.02,0.05,0.01,0.02,0.100005282453,0.00591559200587,16.9053718298
920,0.03,0.05,0.01,0.02,0.03,0.01,0.03,0.01,0.1,0.09,0.03,0.08,0.07,0.06,0.01,0.1,0.01,0.01,0.02,0.06,0.01,0.07,0.03,0.01,0.05,0.115723461067,0.00614807367445,18.8227186586
921,0.01,0.01,0.01,0.06,0.08,0.08,0.04,0.01,0.02,0.13,0.04,0.01,0.09,0.02,0.01,0.01,0.1,0.03,0.05,0.01,0.01,0.02,0.02,0.02,0.11,0.0878796116472,0.00630293591281,13.9426471827
922,0.06,0.09,0.03,0.03,0.01,0.03,0.01,0.06,0.01,0.04,0.08,0.01,0.1,0.07,0.03,0.05,0.05,0.06,0.01,0.03,0.01,0.06,0.05,0.01,0.01,0.161883200118,0.00647100863624,25.016687385
923,0.05,0.07,0.06,0.01,0.1,0.04,0.03,0.02,0.03,0.04,0.02,0.04,0.02,0.01,0.07,0.01,0.01,0.04,0.02,0.01,0.06,0.03,0.19,0.01,0.01,0.135289496922,0.0058845125644,22.9907737372
924,0.14,0.01,0.02,0.01,0.01,0.08,0.07,0.07,0.02,0.03,0.04,0.03,0.11,0.03,0.01,0.05,0.01,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.01,0.227481092983,0.00623451838618,36.4873561826
925,0.04,0.04,0.01,0.07,0.02,0.05,0.09,0.07,0.05,0.01,0.05,0.03,0.08,0.01,0.01,0.13,0.06,0.04,0.01,0.02,0.01,0.04,0.02,0.01,0.03,0.119915067232,0.00653511998191,18.3493290964
926,0.01,0.01,0.09,0.03,0.13,0.05,0.01,0.07,0.01,0.02,0.01,0.06,0.02,0.03,0.02,0.04,0.04,0.07,0.04,0.01,0.06,0.02,0.05,0.08,0.02,0.112492461613,0.00632776032609,17.7776110055
927,0.01,0.02,0.01,0.01,0.07,0.08,0.02,0.11,0.01,0.01,0.04,0.02,0.01,0.09,0.02,0.02,0.06,0.01,0.08,0.01,0.11,0.06,0.01,0.1,0.01,0.12821801117,0.0066184818072,19.372722462
928,0.02,0.01,0.02,0.03,0.04,0.03,0.03,0.01,0.02,0.01,0.01,0.02,0.24,0.01,0.01,0.05,0.09,0.01,0.04,0.08,0.04,0.03,0.09,0.04,0.02,0.0948763799298,0.0068461958548,13.8582625946
929,0.11,0.01,0.15,0.01,0.01,0.02,0.03,0.05,0.02,0.04,0.03,0.04,0.04,0.02,0.02,0.1,0.01,0.04,0.01,0.03,0.01,0.03,0.04,0.08,0.05,0.182572318385,0.00652357313006,27.9865519624
930,0.02,0.03,0.01,0.01,0.01,0.03,0.04,0.05,0.03,0.03,0.01,0.03,0.05,0.13,0.02,0.18,0.05,0.02,0.01,0.06,0.02,0.08,0.05,0.02,0.01,0.124777682021,0.00695258624882,17.9469448569
931,0.02,0.02,0.05,0.04,0.11,0.04,0.04,0.02,0.02,0.05,0.01,0.03,0.04,0.07,0.05,0.07,0.05,0.01,0.03,0.08,0.01,0.02,0.02,0.06,0.04,0.0995239262704,0.00610534159194,16.3011233314
932,0.05,0.03,0.02,0.03,0.06,0.06,0.02,0.07,0.01,0.02,0.06,0.04,0.03,0.06,0.01,0.09,0.06,0.01,0.02,0.05,0.07,0.01,0.01,0.05,0.06,0.131938631247,0.00670901530136,19.6658712673
933,0.02,0.04,0.12,0.03,0.01,0.03,0.07,0.03,0.01,0.01,0.02,0.08,0.01,0.06,0.07,0.02,0.01,0.02,0.02,0.01,0.04,0.01,0.01,0.23,0.02,0.138395782413,0.0069799088789,19.8277348335
934,0.01,0.01,0.07,0.15,0.02,0.02,0.02,0.01,0.05,0.01,0.07,0.02,0.01,0.03,0.06,0.03,0.08,0.03,0.02,0.1,0.02,0.04,0.07,0.04,0.01,0.0747980357994,0.00572982832931,13.0541495313
935,0.02,0.04,0.01,0.04,0.05,0.01,0.04,0.01,0.06,0.01,0.02,0.03,0.02,0.09,0.21,0.05,0.08,0.03,0.01,0.05,0.01,0.01,0.03,0.06,0.01,0.0791801605786,0.00570592442658,13.8768330351
936,0.07,0.14,0.04,0.07,0.01,0.02,0.09,0.01,0.03,0.12,0.01,0.02,0.01,0.03,0.02,0.02,0.01,0.04,0.03,0.07,0.01,0.02,0.01,0.06,0.04,0.161202847465,0.00546294467838,29.5084166059
937,0.08,0.09,0.04,0.01,0.02,0.09,0.03,0.05,0.04,0.02,0.02,0.05,0.08,0.06,0.09,0.01,0.02,0.02,0.02,0.03,0.04,0.02,0.01,0.05,0.01,0.18451760366,0.00587074306331,31.4300254108
938,0.04,0.07,0.05,0.01,0.01,0.06,0.01,0.03,0.08,0.01,0.05,0.02,0.03,0.01,0.1,0.03,0.03,0.08,0.01,0.01,0.02,0.03,0.02,0.18,0.01,0.120419820147,0.00647220963305,18.6056736376
939,0.03,0.01,0.06,0.08,0.01,0.07,0.06,0.04,0.01,0.1,0.04,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.1,0.1,0.11,0.02,0.02,0.127545098077,0.00561134480929,22.7298628782
940,0.08,0.06,0.07,0.03,0.02,0.01,0.08,0.08,0.05,0.01,0.03,0.04,0.01,0.05,0.05,0.05,0.06,0.02,0.01,0.01,0.05,0.06,0.01,0.02,0.04,0.148370363367,0.00597505757166,24.8316207146
941,0.06,0.01,0.07,0.08,0.02,0.04,0.06,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0.01,0.2,0.02,0.01,0.01,0.01,0.05,0.06,0.04,0.07,0.03,0.127732038463,0.00685505551784,18.6332609752
942,0.02,0.04,0.03,0.03,0.02,0.03,0.16,0.1,0.01,0.06,0.01,0.1,0.01,0.05,0.02,0.03,0.03,0.08,0.02,0.01,0.04,0.03,0.03,0.02,0.02,0.146727237566,0.0057090901155,25.7006343564
943,0.03,0.03,0.03,0.02,0.03,0.01,0.07,0.05,0.06,0.07,0.04,0.04,0.01,0.06,0.18,0.01,0.1,0.02,0.01,0.02,0.01,0.04,0.01,0.02,0.03,0.0803817497745,0.00566887129294,14.1794981083
944,0.05,0.01,0.05,0.03,0.03,0.03,0.01,0.02,0.06,0.03,0.05,0.01,0.06,0.03,0.01,0.06,0.01,0.02,0.02,0.04,0.04,0.05,0.13,0.06,0.09,0.130050274108,0.00589640874828,22.0558444402
945,0.02,0.03,0.01,0.01,0.06,0.01,0.04,0.07,0.03,0.11,0.02,0.01,0.07,0.01,0.08,0.05,0.04,0.04,0.08,0.02,0.01,0.01,0.07,0.07,0.03,0.106615538819,0.00590387561679,18.0585679203
946,0.02,0.05,0.07,0.05,0.05,0.03,0.07,0.07,0.02,0.01,0.06,0.02,0.03,0.02,0.01,0.02,0.1,0.04,0.04,0.01,0.09,0.07,0.01,0.01,0.03,0.0916503216946,0.00630540345556,14.5352033919
947,0.03,0.01,0.04,0.01,0.15,0.05,0.1,0.02,0.07,0.01,0.03,0.01,0.02,0.01,0.02,0.07,0.01,0.02,0.02,0.17,0.03,0.01,0.03,0.03,0.03,0.077539255594,0.00598520916569,12.9551455008
948,0.01,0.03,0.05,0.01,0.03,0.04,0.01,0.01,0.05,0.09,0.01,0.01,0.05,0.01,0.05,0.02,0.01,0.09,0.07,0.14,0.01,0.01,0.09,0.04,0.06,0.0969458968188,0.0050550764445,19.177928936
949,0.04,0.03,0.01,0.05,0.08,0.03,0.02,0.05,0.04,0.01,0.03,0.02,0.01,0.07,0.02,0.02,0.04,0.03,0.05,0.03,0.02,0.09,0.04,0.07,0.1,0.122291460754,0.00561176850365,21.7919646319
950,0.04,0.02,0.04,0.03,0.03,0.01,0.02,0.05,0.01,0.05,0.05,0.07,0.01,0.04,0.05,0.01,0.03,0.03,0.12,0.09,0.07,0.06,0.04,0.02,0.01,0.125644205828,0.00533164981187,23.5657273566
