Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2015-09-08,32.452873,27.228479,123.019997,49.621521,89.529999,643.880005,33.55706,27.740913,88.934052,196.012833,16.5,70.592819,40.970001,49.093868,41.713501,101.979904,189.419754,29.982922,53.164875
2015-09-09,32.593002,26.786373,121.059998,49.506626,90.440002,643.409973,33.780373,27.496416,87.305702,193.787689,16.379999,68.610046,40.75,48.38575,40.934166,101.539581,186.829666,29.657217,52.797554
2015-09-10,33.018238,27.055105,122.970001,49.688534,91.980003,651.080017,33.548473,27.524626,87.779068,195.198502,16.459999,69.883316,41.119999,49.12183,41.143253,101.530022,187.875305,29.630077,52.671894
2015-09-11,33.293667,26.881735,123.970001,49.870438,92.050003,655.299988,33.599998,27.712702,87.977867,195.823471,16.540001,69.815269,41.639999,48.952663,41.32383,101.979904,188.72905,29.60294,52.31424
2015-09-14,33.23085,26.595665,122.209999,49.698101,92.309998,652.469971,33.316566,27.637468,88.347092,195.056503,16.459999,70.466476,41.790001,49.187611,40.905655,100.946114,188.000015,29.449133,52.507565
2015-09-15,33.699577,26.96842,124.349998,50.492741,92.900002,665.070007,33.668713,27.957197,89.369537,196.798752,16.780001,71.94384,41.740002,50.32473,41.799038,101.482155,190.369431,29.729599,53.541862
2015-09-16,33.873531,27.852631,123.779999,50.770386,93.449997,665.52002,34.226997,27.994812,89.568336,196.53363,16.549999,72.663086,42.32,50.625462,42.103172,101.520432,191.990646,29.801977,54.150845
2015-09-17,33.849373,27.835291,125.730003,50.521454,94.339996,671.669983,33.514111,27.938389,89.786087,196.571503,16.68,70.602547,42.459999,50.710037,42.055649,101.93203,191.568542,29.657217,53.851189
2015-09-18,33.264679,26.951084,122.620003,49.018356,94.400002,660.919983,32.749699,27.289536,88.413361,192.509384,15.88,69.222374,42.450001,48.990257,41.32383,100.075073,188.379684,29.449133,52.236908
2015-09-21,33.346828,26.925074,119.139999,50.69379,95.550003,666.97998,33.033127,27.421186,88.167206,193.494156,15.78,66.160744,43.139999,47.909519,41.922592,100.40052,189.421082,29.458183,52.739555
2015-09-22,32.641331,26.344271,117.610001,50.741653,92.959999,653.200012,32.457672,26.960405,88.271339,192.840805,15.29,63.798901,42.669998,47.683979,41.723003,99.213593,186.971848,29.195807,49.607666
2015-09-23,32.936096,25.936842,117.040001,51.258648,93.970001,653.289978,32.620853,27.026232,88.034668,191.998093,15.12,61.903587,42.630001,47.956501,41.694489,100.285645,186.682571,29.132475,49.375668
2015-09-24,32.515694,26.144888,113.879997,51.038448,94.410004,654.909973,32.285889,26.781734,87.551849,193.88237,15.2,61.612007,42.540001,47.543007,41.73251,101.817184,186.036499,29.051048,49.626995
2015-09-25,32.820118,26.378946,108.389999,51.143764,92.769997,640.150024,32.689575,27.092056,86.150711,193.058578,15.26,61.310699,40.18,46.612637,41.761021,101.491722,185.978653,29.250093,49.916988
2015-09-28,32.158119,25.468727,104.790001,48.587532,89.209999,624.25,31.907974,27.045038,86.500999,189.583557,14.3,60.037441,37.900002,45.503704,41.143253,101.166275,181.195877,28.861053,48.989014
2015-09-29,30.872751,25.685444,105.339996,46.979115,86.669998,622.609985,31.813501,27.496416,88.082008,191.71402,14.19,61.096867,37.610001,45.719856,41.285816,102.113899,181.359818,29.014858,49.607666
2015-09-30,31.500933,26.491638,108.169998,48.099258,89.900002,638.369995,32.534969,28.342749,88.375481,196.296906,14.24,63.497593,38.560001,46.415287,42.065155,104.583473,184.7444,29.476276,50.071644
2015-10-01,31.616909,26.838387,112.860001,47.697163,90.949997,642.0,32.784046,28.211098,88.205078,193.872894,14.35,62.632553,39.07,46.396492,42.397797,104.057022,185.265091,29.431036,49.98465
2015-10-02,31.786032,28.19071,116.440002,47.390793,92.07,656.98999,33.445404,28.690685,88.924576,195.634109,14.76,63.837769,39.259998,47.120113,43.310192,103.157242,188.032562,29.53056,50.738625
2015-10-05,32.878105,29.031576,116.620003,48.558807,94.010002,671.679993,33.960743,29.348942,89.710342,200.482086,15.51,63.585052,39.779999,48.144463,44.317627,105.748222,191.378586,30.2453,51.415272
2015-10-06,32.477036,29.742413,112.190002,47.850342,92.800003,671.640015,33.952148,29.847343,88.441765,199.222748,15.86,63.419834,38.580002,46.800594,44.431675,105.411095,190.722855,30.136734,51.318604
2015-10-07,33.003742,30.95603,116.980003,49.056652,92.400002,670.0,34.845406,30.392756,89.918633,201.637268,16.57,64.693085,38.880001,47.881332,44.479198,105.738586,192.284988,30.393681,52.497894
2015-10-08,34.593525,31.17275,117.970001,49.123672,92.470001,667.0,35.034359,30.580832,90.013298,202.981857,16.950001,65.422043,39.360001,47.947113,45.096962,107.539749,194.020676,30.650637,53.532196
2015-10-09,34.187622,31.17275,117.379997,49.267281,93.239998,671.23999,34.845406,30.223486,90.287849,201.930832,17.379999,64.605614,39.580002,47.881332,44.773827,107.356743,194.136368,30.412029,53.52253
2015-10-12,34.032993,30.661297,117.599998,49.142818,94.260002,676.429993,34.93988,30.289314,90.874809,202.943985,17.32,64.615334,40.139999,47.655788,44.669281,108.175446,194.31958,30.558863,53.62886
2015-10-13,33.255013,30.106499,113.769997,48.147133,94.120003,683.169983,33.960743,30.129452,90.363579,200.718811,17.07,62.817223,39.77,46.490467,44.564732,106.653625,193.094955,30.485451,52.826557
2015-10-14,33.066563,30.61795,113.730003,48.338612,94.07,680.409973,34.175457,30.844135,89.492599,197.09227,16.74,65.402611,38.959999,46.556252,44.365143,105.66153,192.169266,30.531334,52.126736
2015-10-15,33.554607,30.930031,117.529999,49.420456,95.959999,693.02002,34.707977,30.797115,91.972984,198.067551,17.290001,65.567833,40.389999,47.665184,44.67878,107.809425,195.119949,30.733225,52.428043
2015-10-16,33.738239,31.086069,117.879997,49.659805,97.540001,695.320007,34.673615,31.069824,93.00489,198.635696,17.299999,66.364845,41.0,48.37941,45.153984,107.202629,196.00705,31.045238,52.855713
2015-10-19,34.245609,30.28854,119.410004,49.631084,98.470001,699.950012,34.458897,31.58703,92.720886,199.450012,17.290001,65.742798,40.84,48.304226,45.25853,108.7341,196.103485,30.861702,52.836277
2015-10-20,34.206947,30.31455,116.239998,49.9566,97.0,680.0,34.244175,31.445969,92.389542,197.641479,17.24,68.065765,41.400002,47.355061,45.401089,108.213974,195.852783,30.971821,52.923752
2015-10-21,33.182533,30.461912,115.919998,49.315147,97.110001,671.799988,33.861458,31.380136,92.427406,200.321121,16.940001,68.804451,40.700001,47.543007,44.85936,108.512573,194.637802,30.834169,52.058697
2015-10-22,35.158897,31.138075,117.260002,50.42572,99.669998,681.140015,34.157196,32.348728,94.226151,205.008163,17.51,70.573402,38.360001,48.87748,45.648201,112.962486,197.877747,31.164536,52.457211
2015-10-23,35.680767,30.964705,120.080002,51.095894,102.190002,719.330017,34.713863,32.818913,94.964592,207.668884,18.24,72.478416,38.450001,49.695084,50.248184,113.434448,200.105194,30.962646,52.690475
2015-10-26,35.651768,30.383898,123.650002,51.603313,103.769997,731.119995,34.400734,32.527393,94.614326,209.20282,17.76,72.964394,38.119999,49.723278,51.55975,112.625374,199.594147,30.889229,53.137585
2015-10-27,35.661434,30.184515,125.790001,50.492741,103.699997,732.820007,34.113701,32.414558,94.85099,211.191269,17.26,72.993546,38.549999,50.249554,51.027523,113.790817,199.189148,30.476274,51.776829
2015-10-28,37.118591,30.982042,127.139999,51.325661,104.199997,736.919983,34.444225,32.640236,95.125526,209.297501,17.870001,73.615608,40.07,51.781376,51.303135,114.648064,201.474472,30.668985,52.914028
2015-10-29,37.099163,30.95603,124.93,51.7565,104.879997,744.849976,34.122402,32.000793,95.968102,206.655731,17.530001,73.712791,39.720001,51.565235,50.71389,114.407257,201.426224,30.788284,52.418324
2015-10-30,37.312881,30.947367,122.709999,51.699051,101.970001,737.390015,33.983231,31.840929,95.646217,208.151794,17.66,74.44175,39.68,51.367878,50.029591,113.078072,200.500534,30.751579,52.564121
2015-11-02,37.682026,31.45015,127.199997,54.178688,103.309998,747.73999,33.957142,32.076019,96.725464,208.871414,18.07,74.451492,41.16,51.790775,50.599834,114.291687,202.872665,30.843348,53.22506
2015-11-03,37.312881,32.273678,126.519997,54.523346,102.580002,748.820007,33.939743,32.264095,96.526665,207.271194,16.879999,74.198776,41.459999,51.790775,51.46471,113.993095,203.460831,30.861702,53.468056
2015-11-04,37.40517,32.035793,127.169998,53.805305,103.940002,755.309998,34.826946,32.339855,96.507736,207.204926,17.09,74.849983,41.450001,52.185478,51.702312,114.195366,202.862991,30.724049,53.720768
2015-11-05,37.720882,31.322121,120.459999,56.007298,108.760002,760.669983,34.365948,32.1978,96.876945,206.987152,17.370001,74.908302,41.48,51.734386,51.683304,114.763649,202.64122,30.595572,53.798527
2015-11-06,38.002594,30.95207,116.739998,56.524296,107.099998,761.599976,34.67038,32.046284,96.488792,205.12178,17.51,74.743065,43.119999,51.320889,52.196522,113.241814,202.535156,30.430391,54.099831
2015-11-09,37.516884,30.731806,114.080002,54.523346,106.489998,754.77002,34.783459,31.582254,95.466347,203.294312,17.58,74.840256,42.75,50.973179,51.474209,112.895058,200.645187,30.13673,53.895721
2015-11-10,37.395454,30.634886,113.769997,53.585106,107.910004,758.26001,34.496418,31.449678,96.043839,202.697784,17.67,74.276535,43.110001,51.151733,50.856441,113.694504,201.108032,30.090849,54.673294
2015-11-11,37.827736,30.300079,112.209999,53.460644,109.010002,765.25,34.566002,31.118229,96.431992,203.682526,17.91,74.665298,42.330002,50.484497,50.989502,113.973824,200.317352,30.210144,54.430305
2015-11-12,37.089451,29.515923,109.019997,52.733028,108.019997,756.530029,34.418133,30.682611,94.926712,202.23381,17.219999,73.324013,41.389999,49.836052,50.675869,113.858253,197.52095,29.999073,53.487492
2015-11-13,36.720303,29.410196,107.489998,52.445808,103.949997,740.070007,33.852764,30.407982,94.557503,201.836121,16.950001,73.450371,41.139999,49.836052,50.219673,112.933594,195.303131,29.65036,52.048981
2015-11-16,37.444023,30.379375,110.139999,52.522404,104.040001,750.419983,34.113701,30.398512,95.826103,208.947174,17.41,75.238762,41.599998,50.465698,51.103554,117.614677,198.273087,30.320267,52.22393
2015-11-17,37.40517,30.115051,111.110001,52.062862,105.129997,745.97998,34.278961,30.909891,96.091187,210.57579,17.389999,75.578957,42.060001,50.475098,50.682556,118.722343,198.128464,30.522154,52.1073
2015-11-18,38.468887,30.925636,115.779999,53.412781,107.769997,760.01001,34.644283,31.402327,97.198837,211.361694,18.030001,76.230156,42.860001,50.963772,51.524551,119.386932,201.271973,30.779108,54.01236
2015-11-19,38.274601,31.057802,114.150002,52.761753,106.260002,759.940002,34.96611,32.481899,97.028419,212.100266,17.73,75.734459,41.48,51.010765,51.610664,121.361465,201.098404,30.852526,53.992916
2015-11-20,37.968597,30.335323,113.510002,52.713882,107.32,777.0,35.061794,32.822815,97.734161,214.050827,17.67,76.181557,41.720001,50.841602,51.849869,122.363174,201.831238,30.889229,54.634415
2015-11-23,38.172596,30.326506,113.599998,52.417091,106.949997,776.700012,35.096577,32.652359,98.010719,214.02243,17.559999,74.830536,41.900002,50.757023,51.849869,122.103119,201.599823,30.70569,54.109554
2015-11-24,38.833179,30.828718,112.669998,52.937027,105.739998,769.630005,34.818241,32.538723,97.314537,214.401169,17.780001,75.122131,41.93,50.258953,51.907284,121.708221,201.869843,30.641457,54.799656
2015-11-25,38.891468,30.828718,112.349998,53.514729,105.410004,769.26001,34.93132,32.623947,97.238228,213.804626,18.25,75.112411,42.23,50.484497,51.37146,121.467422,201.840912,30.696518,55.538349
2015-11-27,39.275185,30.687754,112.690002,53.716923,105.449997,771.969971,34.896526,32.633423,97.629242,215.483414,18.309999,75.452576,42.48,50.710037,51.601093,122.122383,202.072296,30.806641,55.88826
2015-11-30,38.740898,30.485102,109.449997,53.466587,104.239998,762.849976,34.705173,32.926987,96.551567,209.044968,18.4,76.006599,41.48,49.817253,52.00296,119.463989,201.233414,30.898401,56.296482
2015-12-01,39.221752,30.634886,110.559998,54.044292,107.120003,783.789978,35.357521,33.230026,97.619713,210.036942,17.950001,77.357613,41.700001,51.283298,52.835396,119.89743,203.152298,30.990175,58.74585
2015-12-02,38.609745,29.797869,111.43,53.129597,106.07,777.849976,34.905228,32.983807,97.324066,208.835098,17.41,76.443993,41.43,50.578472,52.825821,119.242462,201.079132,30.797464,57.122658
2015-12-03,37.555737,29.304466,106.550003,52.42672,104.379997,768.200012,34.496418,32.235683,96.122421,205.515732,17.0,74.295975,40.349998,49.422554,51.85944,118.288902,198.263428,30.375328,55.966022
2015-12-04,38.342602,28.784634,110.360001,53.813213,106.18,779.210022,34.67038,33.087978,98.182388,208.310516,17.040001,75.501205,41.07,50.409309,53.495594,119.714417,202.130157,31.302193,56.743591
2015-12-07,38.376606,27.542324,109.050003,53.813213,105.610001,772.98999,34.278961,33.13533,98.535248,209.016357,17.190001,75.998802,40.540001,50.446896,53.399914,122.459503,200.905533,31.449015,56.432571
2015-12-08,38.162888,27.551134,112.050003,53.312531,106.489998,775.140015,33.374367,32.908043,97.676926,208.711105,17.09,78.447861,41.580002,50.249554,53.380775,122.305397,199.555557,31.063587,55.975731
2015-12-09,37.546024,28.026911,110.940002,52.888882,104.599998,762.549988,33.600521,32.964867,97.419441,207.49968,16.809999,76.418358,40.650002,49.638702,52.605755,121.505951,198.003082,30.806641,55.3148
2015-12-10,37.924885,28.018101,112.419998,53.302906,105.419998,760.039978,33.678799,32.926987,97.886742,208.777893,16.76,78.086845,40.990002,50.456306,52.883236,122.709923,198.514145,30.898401,56.043774
2015-12-11,37.13316,27.128218,108.360001,51.540901,102.120003,750.419983,32.939465,32.453491,96.971214,207.1754,16.57,76.974525,40.439999,49.432575,51.725483,121.5541,194.666733,30.439562,55.207882
2015-12-14,37.618877,26.626005,110.260002,50.90543,104.660004,762.539978,32.974262,32.642891,97.419441,206.58403,16.469999,75.676834,40.540001,49.479973,52.758842,121.669693,195.650269,30.834169,54.838531
2015-12-15,37.764595,27.092976,113.139999,52.176376,104.550003,760.090027,33.435253,33.315254,99.307747,204.924332,16.57,77.989281,40.939999,50.143501,52.816257,122.189804,197.704178,31.026882,55.08152
2015-12-16,37.963745,27.198704,115.720001,53.765068,106.790001,776.590027,34.35725,33.428894,100.37587,207.461578,16.75,78.301498,41.349998,51.205135,53.706093,123.239685,200.59697,31.568317,56.043774
2015-12-17,37.162312,26.740543,112.169998,52.04158,106.220001,769.830017,34.435532,33.059563,98.840431,205.286789,16.940001,76.789131,41.799999,49.915997,53.294666,122.777351,197.540237,31.228773,54.371983
2015-12-18,37.016594,26.564331,110.139999,50.424007,104.040001,756.849976,34.165894,32.074684,97.228699,202.387085,16.98,75.169449,41.43,48.949146,51.792465,120.735397,194.02063,30.834169,53.824745
2015-12-21,36.904877,26.546711,110.839996,50.722485,104.769997,760.799988,34.322453,32.425083,96.875832,205.525269,17.469999,76.837929,39.48,49.167171,52.462234,121.390358,195.621124,31.283834,54.762871
2015-12-22,37.084591,27.128218,111.139999,51.617928,105.510002,767.130005,34.418133,32.889107,97.953506,207.537888,17.780001,78.242973,40.450001,49.385178,52.959778,122.19944,197.396255,31.577494,54.674923
2015-12-23,37.448875,28.502689,122.07,51.993443,104.629997,768.51001,35.087883,33.144798,98.697372,207.871719,18.389999,78.467384,40.880001,50.21933,53.409485,121.708221,199.840668,31.917036,55.222157
2015-12-24,37.541168,28.300043,122.139999,52.205265,105.019997,765.840027,35.105278,33.125854,98.916725,208.472641,18.540001,78.43811,41.779999,50.096104,53.265953,121.6408,199.510849,31.806913,55.329655
2015-12-28,38.051167,27.938801,119.099998,52.455601,105.93,782.23999,34.818241,33.078503,98.43988,208.329575,18.700001,78.086845,41.599998,50.086628,53.533871,121.583,199.054962,31.89868,55.134205
2015-12-29,38.051167,28.079777,121.269997,52.87925,107.260002,793.960022,35.03569,33.56147,99.212372,210.294479,18.58,78.789368,42.279999,50.560566,54.107956,121.756378,201.17926,32.054691,56.150501
2015-12-30,37.900597,27.586376,120.68,52.571144,106.220001,790.299988,34.531204,33.13533,98.973961,209.655426,18.219999,78.223457,42.32,50.475258,53.878323,121.111038,199.753372,31.880329,56.013695
2015-12-31,37.21088,27.542324,119.760002,52.060841,104.660004,778.01001,34.331154,32.623947,97.963036,207.127716,18.01,77.491661,41.509998,50.067657,53.084164,119.945572,197.755142,31.577494,54.870365
2016-01-04,36.5163,27.366108,117.620003,50.915058,102.220001,759.440002,33.565727,32.188335,95.826782,203.369568,17.879999,75.842705,39.189999,49.745384,52.433533,118.735092,194.990631,31.52243,54.078819
2016-01-05,36.312302,27.25157,117.959999,50.635834,102.730003,761.530029,33.487446,32.036812,96.227333,208.186478,17.809999,76.252495,39.259998,50.380466,52.672737,121.833954,195.320435,31.742676,53.61953
2016-01-06,35.593437,26.696491,116.709999,49.268597,102.970001,759.330017,32.330601,31.326571,95.740936,207.585556,17.48,71.773949,38.279999,49.688507,51.715916,121.843651,192.856628,31.696146,52.573917
2016-01-07,33.854568,25.929958,111.889999,47.448826,97.919998,741.0,31.652157,30.152296,94.62513,203.445862,16.74,69.968857,37.919998,49.252476,49.917099,119.112762,188.229691,31.184319,50.795391
2016-01-08,32.649986,25.4718,108.980003,46.505241,97.330002,730.909973,31.443407,29.839785,93.61422,203.08342,16.549999,68.768723,36.150002,48.418339,50.070198,117.94101,186.163574,31.212234,49.740005
2016-01-11,31.804836,25.410128,103.029999,45.744595,97.510002,733.070007,31.686951,30.360636,93.051537,205.410812,16.780001,69.22731,35.310001,48.579475,50.041489,119.626015,186.34787,31.593781,49.759548
2016-01-12,32.246838,25.24272,106.849998,47.217747,99.370003,745.340027,31.843517,30.947773,93.690506,207.900345,16.559999,69.705421,35.68,49.062901,50.500759,120.952721,187.85141,31.547253,49.788872
2016-01-13,30.716825,25.348452,100.669998,44.887672,95.440002,719.570007,31.286837,30.218586,92.527,204.504639,16.07,67.402725,35.709999,48.02021,49.409988,117.476166,183.166275,31.398355,48.811661
2016-01-14,31.163691,27.16346,105.620003,44.733612,98.370003,731.390015,31.678251,31.004593,94.310402,206.431412,16.040001,70.203033,37.349998,49.100819,50.816513,117.689209,186.173264,31.919487,48.840977
2016-01-15,30.847965,25.692068,103.059998,43.029381,94.970001,710.48999,30.121302,28.182547,92.507935,206.021271,15.71,66.309914,36.669998,48.475204,48.788059,116.488403,182.176849,31.631008,48.127613
2016-01-19,30.386539,25.480612,102.989998,42.644253,95.260002,719.080017,30.112606,28.220425,92.984779,205.353546,15.37,65.82206,36.970001,48.664783,48.376629,117.117867,182.419357,32.11491,48.606445
2016-01-20,30.143677,25.075319,107.489998,41.084442,94.349998,718.559998,29.138426,28.021557,91.315819,200.689255,15.08,67.880814,37.299999,47.915951,48.596699,114.658142,180.081635,31.547253,48.186241
2016-01-21,31.173399,25.95639,105.459999,40.968899,94.160004,726.669983,29.147123,28.087845,91.497017,201.061234,15.06,66.466026,36.529999,48.266663,48.300083,113.902802,181.090439,32.142838,48.713932
2016-01-22,31.863117,26.740543,108.809998,42.923473,97.940002,745.460022,30.05172,28.343536,92.269516,202.25354,15.78,67.051468,37.189999,48.674267,50.031921,114.677505,184.805557,32.701191,49.612968
2016-01-25,31.163691,25.965202,106.699997,41.161469,97.010002,733.619995,29.164516,28.031025,91.935738,201.271118,15.04,66.348946,36.880001,48.266663,49.553509,114.822769,182.011963,32.570911,48.968014
2016-01-26,33.261986,27.084164,105.989998,42.153194,97.339996,733.789978,29.651608,28.353004,96.494362,200.240952,15.28,67.070969,37.040001,48.769054,49.917099,115.752426,184.495148,32.94315,50.531548
2016-01-27,32.062267,27.0313,102.309998,42.201344,94.449997,717.580017,29.573326,28.229897,97.428986,198.26651,15.16,65.861084,36.25,47.745331,49.008129,114.33857,182.487259,33.017597,50.003853
2016-01-28,32.960842,28.097395,97.209999,42.133942,109.110001,748.299988,29.973434,28.381414,97.533875,197.121872,15.24,67.763733,35.580002,46.636295,49.811855,118.31868,183.437851,33.064121,49.935452
2016-01-29,33.927422,28.520313,100.32,43.491547,112.209999,761.349976,30.791052,29.375761,99.603394,201.261551,15.72,70.046921,36.75,48.029697,52.711006,124.187157,187.909576,33.557339,51.235138
2016-02-01,33.869137,27.929995,100.800003,43.298981,115.089996,770.77002,30.399645,29.186359,99.536629,200.116943,15.79,70.856773,36.66,48.105526,52.347412,121.582176,187.841675,33.66901,51.811691
2016-02-02,33.116272,25.568722,96.849998,41.575497,114.610001,780.909973,29.181915,28.220425,98.621094,200.736954,15.12,68.837029,37.380001,47.783245,50.711258,121.475647,184.45636,33.557339,49.798637
2016-02-03,33.248348,26.132605,99.489998,43.376015,112.690002,749.380005,29.007954,28.02936,99.317268,203.092941,15.16,69.67614,37.189999,47.442001,49.907536,124.032227,185.562149,34.171535,49.515247
2016-02-04,33.140732,26.969625,101.93,44.695099,110.489998,730.030029,29.277594,28.440151,99.088394,200.508041,15.74,69.734695,36.77,46.058083,49.754448,122.424675,185.853165,33.99472,50.218842
2016-02-05,32.069469,26.837463,97.889999,44.319595,104.07,703.76001,28.990562,27.742762,95.883995,202.158173,14.82,67.295395,35.189999,46.806919,47.993904,122.647415,182.312637,34.320435,48.635754
2016-02-08,30.802538,26.361685,99.18,43.270092,99.75,704.159973,27.720648,27.532589,97.276382,204.628662,14.35,64.475555,35.119999,46.285576,47.276287,121.872688,179.858521,34.53447,47.814911
2016-02-09,31.179192,25.507048,100.5,43.66486,99.540001,701.02002,27.511892,27.523033,97.247772,206.011734,13.87,63.987701,35.220001,46.598381,47.151901,122.395622,179.868225,34.106396,47.590145
2016-02-10,31.492254,25.228132,103.160004,43.972965,101.0,706.849976,27.703251,26.968945,97.018898,204.075439,14.06,63.890129,35.360001,46.9491,47.563332,122.569939,179.713028,33.901665,47.541283
2016-02-11,31.570522,24.868242,99.589996,43.154552,101.910004,706.359985,26.71167,26.959391,96.990273,197.617859,13.78,62.650967,35.169998,46.304531,47.544201,118.31868,177.37532,33.69693,46.964729
2016-02-12,32.191753,26.109858,102.449997,43.953712,102.010002,706.890015,27.764137,27.360626,97.104713,196.568634,14.42,64.446289,35.41,46.475151,48.319218,116.439972,181.032257,33.938885,48.469627
2016-02-16,32.76897,26.145844,104.489998,45.14764,101.610001,717.640015,28.05117,27.494379,97.581566,199.353851,14.64,65.939148,36.470001,47.186069,49.234718,116.991982,184.087769,34.106396,50.189522
2016-02-17,33.752182,26.946596,105.309998,45.648315,105.199997,731.969971,28.45998,28.153551,97.75322,202.921265,15.34,67.568596,36.77,47.963341,50.516418,117.834488,187.094788,34.097084,51.020153
2016-02-18,33.737507,26.793642,103.519997,44.974319,103.470001,717.51001,28.077265,28.105785,99.412643,204.313889,15.2,66.124527,37.220001,47.697933,50.294781,117.737633,186.328476,34.422798,51.117874
2016-02-19,33.67881,26.766651,102.610001,44.820271,104.57,722.109985,27.990286,27.427502,100.056252,203.760635,15.24,68.075958,36.66,47.508358,49.938213,119.664742,186.241165,34.031944,51.674885
2016-02-22,34.216885,27.261494,104.580002,44.695099,107.160004,729.049988,27.485798,28.038912,100.623009,205.086502,15.64,68.632111,35.48,48.124485,50.738071,120.57505,188.937805,34.301823,52.925716
2016-02-23,33.708164,26.09186,102.040001,43.424145,105.459999,717.289978,27.0422,27.513481,99.979408,205.220016,15.32,67.549072,35.459999,47.906467,49.321453,121.262596,186.551575,34.190151,52.349155
2016-02-24,34.231567,25.677992,102.080002,43.666527,106.879997,720.900024,26.833447,27.886061,100.824738,206.631729,15.76,68.768723,37.5,47.925426,49.494919,119.790634,187.405182,34.525166,52.876846
2016-02-25,34.838123,25.785957,102.349998,44.946274,108.07,729.119995,27.372723,28.29685,102.188782,209.874817,16.08,70.671379,38.549999,48.342506,50.208042,121.068916,189.674988,34.776421,54.03973
2016-02-26,35.244133,26.09186,103.370003,45.372852,107.919998,724.859985,27.990286,28.468811,101.612427,208.779205,15.95,72.017868,38.75,48.001255,49.437096,120.545998,189.23851,34.553082,54.420841
2016-02-29,34.427227,26.172836,100.830002,45.246819,106.919998,717.219971,27.633663,28.268192,101.06488,207.385696,15.89,71.520256,37.84,47.593666,49.032349,119.935898,187.754364,34.385574,54.117912
2016-03-01,35.703941,26.658682,105.0,47.466984,109.82,742.169983,28.077265,29.01335,102.995682,209.634537,16.52,73.735138,38.259998,49.053421,50.670616,120.807457,192.167908,34.795033,54.577198
2016-03-02,35.64035,27.180521,104.730003,47.845089,109.949997,739.47998,29.255905,29.175756,102.822784,208.740753,16.85,72.739914,38.009998,49.546326,51.027176,121.175438,193.031204,35.074215,54.63583
2016-03-03,35.718613,27.774338,102.730003,48.804909,109.580002,731.590027,29.383821,29.213968,102.448143,210.009338,16.9,73.052139,38.18,49.385178,50.448967,120.962402,193.787842,35.353397,55.319881
2016-03-04,36.266479,28.026258,102.510002,48.678867,108.389999,730.219971,29.511734,29.261734,102.304054,210.201553,16.440001,72.525246,38.380001,49.366222,50.140583,121.107658,194.418335,35.297558,55.11467
2016-03-07,35.669701,28.341162,104.25,49.202404,105.730003,712.799988,29.392956,29.557886,102.534599,207.433716,16.75,73.514725,38.5,49.897045,49.176895,118.628555,194.573532,35.483681,55.124435
2016-03-08,35.865364,27.05456,102.620003,48.116558,105.93,713.530029,29.118858,29.194862,102.035088,206.953186,15.79,71.849266,38.119999,49.716938,49.774391,118.676987,192.449203,35.446457,58.613079
2016-03-09,35.518059,27.261494,101.040001,48.358929,107.510002,725.409973,29.338137,29.491016,102.630661,207.981522,15.99,72.309723,37.880001,49.631634,50.921169,118.647926,193.399841,35.344093,59.336216
2016-03-10,35.914276,26.838629,100.059998,48.329845,107.32,732.169983,29.301592,29.854038,102.918846,208.125687,15.97,73.700859,37.52,50.276203,50.159859,117.999107,193.555008,35.651184,58.1147
2016-03-11,35.821339,27.486425,101.849998,49.890747,109.410004,744.869995,29.913755,30.341257,103.466385,208.596588,16.48,74.62175,38.73,50.869038,51.142818,118.831924,196.678436,35.697716,59.512112
2016-03-14,35.958309,26.946596,99.989998,49.212097,109.889999,750.23999,29.676195,30.025997,103.418358,208.164139,16.27,75.356499,39.27,50.754295,51.239185,117.950691,196.426254,35.660492,59.404621
2016-03-15,35.806667,26.667683,97.980003,48.194118,110.669998,750.570007,29.557417,30.236172,103.51442,208.596588,15.86,75.591629,38.98,50.123211,51.643936,118.841614,196.106155,35.846611,59.17009
2016-03-16,35.919178,27.450438,97.529999,47.961437,112.18,757.359985,29.767565,30.274384,103.178215,209.692215,16.24,76.228416,39.09,49.664246,52.376339,119.480751,197.241028,36.079262,60.215706
2016-03-17,36.740967,28.377148,96.690002,49.454472,111.019997,758.47998,29.72188,30.55143,102.534599,210.710938,15.93,77.648949,38.66,49.272209,52.675079,118.715721,198.492355,36.404964,60.000717
2016-03-18,36.961082,28.188204,98.760002,50.414288,111.449997,755.409973,29.813251,31.220158,103.264656,212.306259,15.7,77.805687,39.84,49.960659,51.547573,120.526627,199.272354,35.883839,60.821575
2016-03-21,37.054028,27.999268,101.139999,50.772999,111.849998,762.159973,29.740156,30.895348,103.053329,212.642639,15.4,78.138786,40.02,50.486557,51.904137,119.655067,199.555084,36.218845,61.21246
2016-03-22,36.951305,27.837318,102.730003,50.491844,112.25,760.049988,29.237633,30.87624,103.149384,212.13327,15.44,78.550247,39.959999,50.706482,52.106506,119.858421,199.447861,35.948978,60.929066
2016-03-23,36.413227,27.171524,99.919998,49.522343,112.540001,757.559998,28.872162,30.570538,104.225266,212.642639,15.8,77.746918,39.830002,50.754295,52.010139,119.945572,198.131592,35.865227,59.815048
2016-03-24,36.613777,27.369465,100.540001,49.202404,113.050003,754.840027,28.515825,30.455894,104.04274,209.509613,15.8,77.276672,39.580002,50.744736,52.241425,119.064339,198.043823,36.181625,60.215706
