Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-05-24,54.149742,36.29409,117.75,69.732445,150.039993,977.609985,42.844116,35.850872,125.869316,276.609619,22.76,152.042999,85.839996,63.993198,68.40554,161.333496,238.259918,37.659615,92.768715
2017-05-25,54.3592,35.802299,116.739998,69.782211,151.960007,991.859985,42.953033,35.98983,126.723877,278.59491,22.65,153.057388,87.599998,64.101616,69.251045,162.298676,239.398666,37.738586,91.692101
2017-05-26,53.930309,35.812134,116.779999,70.628357,152.130005,993.27002,42.725296,35.98983,126.117737,280.165375,22.58,154.270721,87.440002,63.983337,69.589233,162.487732,239.349167,37.629997,91.113914
2017-05-30,54.23951,35.674435,115.129997,68.786743,152.380005,996.169983,42.982735,35.910427,126.306534,278.435669,22.450001,156.011124,87.010002,63.94392,70.036858,162.030014,239.14122,38.05447,90.5158
2017-05-31,54.728241,35.556404,114.410004,67.492645,151.460007,987.090027,43.061951,35.84095,127.439331,279.469543,22.280001,154.320435,87.040001,64.170609,69.469872,163.194183,239.081802,38.034729,90.246635
2017-06-01,55.09729,35.644928,116.410004,69.881752,151.529999,988.289978,43.378799,35.850872,127.965981,279.300537,22.73,155.583496,88.400002,64.318436,69.728493,162.418076,240.983047,38.370358,92.220444
2017-06-02,56.104679,35.320343,118.730003,69.234711,153.610001,996.119995,43.358997,36.049385,129.257767,280.095825,22.629999,157.870911,90.5,64.525406,71.3797,162.467819,241.785126,38.370358,93.346901
2017-06-05,56.024883,35.487556,118.099998,68.736977,153.630005,1003.880005,43.477814,36.069237,129.535995,278.475433,22.77,159.865601,90.870003,64.13118,71.896942,160.587219,241.606903,38.311131,94.393623
2017-06-06,55.127209,35.644928,116.879997,69.384026,152.809998,996.679993,43.824368,35.860802,130.003021,275.244629,22.9,160.583694,89.089996,63.736942,72.135666,158.995178,240.834518,38.232159,103.93367
2017-06-07,55.675789,34.83839,117.57,68.189468,153.119995,1001.5,43.83427,35.98983,129.923523,275.741699,22.68,161.870285,91.970001,63.135746,72.006363,159.90065,241.280121,38.261772,101.71064
2017-06-08,56.224365,34.828556,117.059998,69.4338,154.710007,1004.280029,43.83427,36.208191,129.724792,275.980255,23.040001,164.533203,91.790001,62.288158,71.568687,159.671799,241.398941,38.005116,102.707512
2017-06-09,55.895222,35.241661,118.190002,71.424728,149.600006,970.119995,43.77486,35.443928,130.698593,275.363922,23.690001,157.362244,88.910004,63.460991,69.947327,160.139465,241.032562,38.291389,102.02964
2017-06-12,55.975014,35.221989,119.349998,71.623825,148.440002,961.809998,43.339195,35.463779,130.986771,275.254578,23.879999,154.100891,89.059998,63.460991,69.410194,159.552399,240.983047,38.567787,103.514977
2017-06-13,56.693153,35.438374,119.620003,72.221107,150.679993,970.5,43.428307,35.612663,131.185501,276.715881,24.08,154.70929,90.879997,62.815655,70.275581,160.577286,242.161438,38.1828,105.598434
2017-06-14,56.713104,34.789211,121.040001,70.927002,150.25,967.929993,43.25008,35.26527,131.930771,278.644409,24.15,152.345566,90.349998,62.914936,69.897591,161.651917,241.854462,38.22229,105.468849
2017-06-15,56.653255,34.661346,120.610001,70.479042,149.800003,960.179993,43.378799,35.046909,132.199051,279.270721,24.09,148.086868,90.849998,62.736229,69.529556,161.791214,241.389053,38.340744,105.259499
2017-06-16,56.593414,35.408867,122.360001,71.574051,150.639999,958.619995,43.566929,34.947655,133.500778,279.449646,24.139999,147.817596,91.110001,62.517811,69.629028,161.751404,241.441788,38.459202,104.800941
2017-06-19,57.371399,35.448212,125.160004,72.221107,152.869995,975.219971,43.745159,35.245419,133.222549,280.632599,24.360001,150.600204,93.080002,63.22271,70.494415,163.442947,243.451813,38.409843,106.196556
2017-06-20,56.643284,34.405617,126.220001,72.171333,152.25,968.98999,43.07185,34.600262,133.371597,281.219147,24.41,149.712555,92.879997,64.066605,69.539505,163.054886,241.809952,38.163059,105.100006
2017-06-21,56.304161,34.081036,132.830002,71.773148,153.910004,978.590027,43.042149,34.32235,134.057236,281.318542,24.360001,150.520401,93.480003,64.989929,69.897591,162.676788,241.750244,37.659615,107.029999
2017-06-22,56.124626,34.031853,133.679993,71.574051,153.399994,976.619995,42.88372,34.103989,135.190033,278.773651,24.540001,149.642731,93.290001,65.545906,69.88765,160.258865,241.640793,37.610256,107.139999
2017-06-23,56.214394,34.267914,134.309998,70.727905,155.070007,986.090027,42.933228,33.935253,135.567612,278.982452,24.51,151.378128,93.940002,65.684906,70.832611,161.552399,241.929367,37.462185,107.940002
2017-06-26,56.603386,34.307259,133.850006,70.927002,153.589996,972.090027,43.477814,33.816147,135.478195,278.048004,24.33,148.59552,93.5,65.446625,70.156219,161.253891,242.088562,37.659615,108.800003
2017-06-27,56.134598,34.572826,130.850006,71.47451,150.580002,948.090027,43.675846,33.399281,134.156601,276.189026,23.93,144.237091,92.400002,65.069351,68.843208,160.358368,240.13826,37.215401,107.330002
2017-06-28,56.354031,34.690853,134.229996,70.976776,153.240005,961.01001,44.210533,33.945179,132.974136,278.366089,24.4,147.438599,94.349998,64.692085,69.430092,161.741455,242.287598,37.452312,108.589996
2017-06-29,55.805454,34.287586,131.699997,70.379486,151.039993,937.820007,46.072025,33.2901,131.801575,275.09552,24.16,141.973099,91.300003,63.877968,68.127029,159.631989,240.158157,37.136425,105.510002
2017-06-30,56.184475,34.081036,129.869995,70.180397,150.979996,929.679993,45.933407,33.488609,131.453781,275.970306,24.110001,141.055527,91.18,63.629765,68.564697,161.479996,240.605942,37.24501,104.519997
2017-07-03,56.403904,34.444958,130.179993,71.126091,148.429993,919.460022,46.77504,33.210693,132.059937,277.272614,24.16,138.921188,90.379997,63.808472,67.808723,162.570007,241.013916,37.620129,106.669998
2017-07-05,57.052223,33.854809,133.199997,70.180397,150.339996,932.26001,46.685928,34.084137,132.795258,280.732025,24.09,142.152618,91.589996,63.699268,68.713905,164.809998,241.571152,37.629997,104.879997
2017-07-06,56.433826,33.874481,131.949997,70.927002,148.820007,927.690002,46.547302,33.379429,131.682343,279.300537,23.83,143.509018,88.970001,62.646873,68.206604,163.559998,239.362106,37.18,103.129997
