,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
776,0.01,0.01,0.07,0.03,0.02,0.04,0.01,0.02,0.03,0.04,0.03,0.05,0.01,0.01,0.04,0.09,0.12,0.02,0.12,0.06,0.04,0.01,0.08,0.02,0.02,0.0764313015867,0.00620085215911,12.3259351498
777,0.1,0.05,0.04,0.02,0.09,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.05,0.09,0.07,0.08,0.02,0.01,0.01,0.03,0.05,0.07,0.04,0.02,0.01,0.17444475246,0.00630995252932,27.6459690703
778,0.06,0.07,0.02,0.1,0.11,0.04,0.05,0.01,0.01,0.02,0.01,0.01,0.04,0.02,0.04,0.04,0.01,0.01,0.03,0.09,0.05,0.01,0.02,0.05,0.08,0.127103064535,0.00566022679079,22.4554720567
779,0.03,0.07,0.01,0.06,0.04,0.11,0.06,0.02,0.09,0.01,0.01,0.06,0.02,0.04,0.05,0.03,0.01,0.01,0.06,0.04,0.03,0.04,0.01,0.01,0.08,0.134816736548,0.00520465053689,25.9031294402
780,0.01,0.04,0.15,0.02,0.03,0.02,0.03,0.06,0.07,0.01,0.02,0.09,0.02,0.03,0.12,0.03,0.02,0.02,0.01,0.07,0.03,0.01,0.02,0.03,0.04,0.0970908212904,0.00556205080462,17.455939311
781,0.15,0.02,0.01,0.01,0.08,0.06,0.05,0.05,0.06,0.02,0.06,0.03,0.04,0.03,0.02,0.03,0.01,0.02,0.03,0.05,0.02,0.01,0.03,0.04,0.07,0.21012626032,0.00611276050548,34.3750192947
782,0.06,0.04,0.02,0.01,0.03,0.16,0.03,0.06,0.05,0.06,0.03,0.01,0.05,0.02,0.04,0.01,0.01,0.03,0.05,0.11,0.03,0.02,0.04,0.02,0.01,0.164128654857,0.00563444757229,29.1295025379
783,0.01,0.04,0.03,0.05,0.08,0.04,0.01,0.08,0.04,0.06,0.01,0.04,0.01,0.02,0.05,0.02,0.01,0.03,0.07,0.02,0.03,0.1,0.01,0.08,0.06,0.10209426557,0.0056050698672,18.2146285396
784,0.07,0.02,0.01,0.07,0.02,0.01,0.01,0.03,0.03,0.02,0.03,0.01,0.11,0.02,0.08,0.04,0.08,0.06,0.03,0.06,0.06,0.06,0.04,0.02,0.01,0.12007497004,0.00583907979183,20.564022812
785,0.01,0.02,0.04,0.05,0.03,0.01,0.03,0.11,0.08,0.07,0.01,0.08,0.03,0.01,0.03,0.11,0.05,0.05,0.01,0.05,0.01,0.05,0.02,0.03,0.01,0.0924191318928,0.00635332547774,14.5465759965
786,0.01,0.01,0.02,0.05,0.07,0.08,0.03,0.07,0.01,0.02,0.04,0.03,0.01,0.03,0.02,0.04,0.11,0.01,0.06,0.03,0.06,0.03,0.07,0.03,0.06,0.0899431360106,0.00628008491282,14.3219617663
787,0.01,0.05,0.01,0.11,0.08,0.03,0.1,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.02,0.03,0.07,0.04,0.05,0.05,0.04,0.01,0.15,0.0931998265549,0.00508112056262,18.3423765302
788,0.01,0.01,0.04,0.04,0.03,0.12,0.02,0.01,0.05,0.01,0.09,0.01,0.03,0.06,0.02,0.04,0.13,0.02,0.01,0.05,0.06,0.05,0.01,0.04,0.04,0.080949014313,0.00666475655408,12.145832133
789,0.02,0.04,0.1,0.01,0.08,0.06,0.02,0.01,0.03,0.04,0.04,0.13,0.03,0.02,0.04,0.03,0.09,0.02,0.07,0.02,0.03,0.01,0.02,0.01,0.03,0.10251513262,0.00613872857308,16.6997337315
790,0.02,0.09,0.02,0.02,0.05,0.05,0.08,0.04,0.02,0.08,0.03,0.06,0.03,0.06,0.04,0.01,0.03,0.01,0.02,0.01,0.04,0.05,0.01,0.04,0.09,0.124743102765,0.00572822629393,21.7769159884
791,0.02,0.05,0.06,0.07,0.01,0.08,0.08,0.16,0.01,0.01,0.01,0.08,0.03,0.03,0.01,0.02,0.03,0.06,0.03,0.01,0.02,0.01,0.04,0.04,0.03,0.169349999705,0.00623015083964,27.1823273727
792,0.01,0.04,0.03,0.07,0.01,0.07,0.01,0.04,0.02,0.05,0.03,0.03,0.02,0.08,0.02,0.01,0.01,0.04,0.02,0.17,0.06,0.01,0.1,0.01,0.04,0.129876768077,0.00545434452974,23.811617944
793,0.06,0.13,0.02,0.03,0.01,0.05,0.08,0.05,0.07,0.01,0.06,0.03,0.02,0.06,0.02,0.01,0.05,0.02,0.04,0.01,0.01,0.05,0.05,0.01,0.05,0.163950156324,0.00582462833871,28.1477455368
794,0.02,0.04,0.01,0.05,0.1,0.01,0.03,0.14,0.08,0.03,0.04,0.02,0.04,0.01,0.05,0.1,0.02,0.01,0.05,0.03,0.06,0.01,0.03,0.01,0.01,0.106323543346,0.00694382428615,15.3119576424
795,0.06,0.04,0.03,0.08,0.04,0.12,0.02,0.02,0.01,0.05,0.06,0.03,0.04,0.01,0.05,0.01,0.03,0.03,0.06,0.01,0.02,0.07,0.09,0.01,0.01,0.157858983127,0.00549014254409,28.7531665816
796,0.06,0.01,0.08,0.01,0.03,0.05,0.04,0.05,0.02,0.04,0.02,0.03,0.03,0.01,0.01,0.01,0.07,0.05,0.03,0.03,0.13,0.04,0.02,0.06,0.07,0.124939168435,0.00589285031758,21.2018228364
797,0.01,0.05,0.07,0.02,0.02,0.01,0.02,0.04,0.05,0.04,0.09,0.07,0.03,0.02,0.13,0.03,0.04,0.01,0.01,0.04,0.05,0.03,0.09,0.01,0.02,0.0828667310205,0.00583894696565,14.1920677663
798,0.06,0.03,0.04,0.04,0.01,0.04,0.03,0.01,0.07,0.02,0.05,0.03,0.09,0.03,0.03,0.02,0.01,0.01,0.15,0.01,0.01,0.01,0.02,0.1,0.08,0.168238350505,0.00575289523247,29.2441186059
799,0.02,0.01,0.01,0.01,0.05,0.02,0.01,0.01,0.02,0.03,0.01,0.09,0.02,0.07,0.05,0.04,0.13,0.02,0.04,0.14,0.04,0.07,0.04,0.01,0.04,0.0630781454572,0.00616655566993,10.2290725704
800,0.02,0.1,0.03,0.01,0.03,0.04,0.01,0.06,0.02,0.01,0.05,0.06,0.02,0.01,0.13,0.01,0.07,0.07,0.01,0.01,0.08,0.01,0.01,0.02,0.11,0.0874279723519,0.00569759911649,15.34470407
801,0.02,0.01,0.02,0.07,0.05,0.05,0.02,0.13,0.01,0.07,0.02,0.03,0.03,0.01,0.02,0.01,0.01,0.03,0.04,0.03,0.21,0.02,0.02,0.05,0.02,0.125910623155,0.00642570530368,19.5948331279
802,0.06,0.08,0.08,0.06,0.04,0.02,0.09,0.05,0.01,0.01,0.01,0.01,0.02,0.06,0.07,0.05,0.03,0.03,0.04,0.05,0.01,0.01,0.02,0.07,0.02,0.157552147609,0.00562689829388,27.9998214611
803,0.05,0.01,0.06,0.03,0.13,0.02,0.04,0.06,0.01,0.02,0.02,0.02,0.02,0.01,0.05,0.01,0.12,0.01,0.05,0.03,0.03,0.04,0.01,0.04,0.11,0.0804313989313,0.00624391538742,12.8815645217
804,0.01,0.01,0.01,0.02,0.05,0.05,0.03,0.05,0.07,0.04,0.03,0.05,0.01,0.02,0.05,0.09,0.05,0.03,0.05,0.01,0.13,0.02,0.06,0.01,0.05,0.0876758889885,0.00614826742065,14.2602595154
805,0.04,0.03,0.04,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.08,0.08,0.02,0.05,0.01,0.06,0.01,0.17,0.01,0.02,0.01,0.05,0.01,0.04,0.146079669742,0.00547137214228,26.6989095137
806,0.01,0.03,0.01,0.02,0.01,0.01,0.06,0.07,0.03,0.03,0.05,0.11,0.14,0.1,0.04,0.02,0.08,0.04,0.02,0.05,0.01,0.01,0.02,0.01,0.02,0.13492278536,0.0064203801905,21.0147656925
807,0.01,0.01,0.04,0.04,0.02,0.01,0.02,0.01,0.05,0.07,0.02,0.05,0.03,0.08,0.09,0.04,0.04,0.01,0.07,0.02,0.02,0.02,0.12,0.02,0.09,0.112764563523,0.0052906716183,21.3138466452
808,0.05,0.01,0.01,0.16,0.03,0.02,0.04,0.02,0.04,0.03,0.02,0.01,0.03,0.06,0.02,0.02,0.05,0.02,0.03,0.09,0.07,0.05,0.05,0.05,0.02,0.130564114957,0.00557590610287,23.415766433
809,0.08,0.06,0.06,0.03,0.03,0.04,0.02,0.01,0.01,0.03,0.02,0.07,0.04,0.1,0.02,0.03,0.12,0.02,0.04,0.08,0.01,0.03,0.01,0.02,0.02,0.157450522341,0.00630471651192,24.9734499629
810,0.05,0.01,0.07,0.04,0.07,0.02,0.04,0.02,0.01,0.05,0.01,0.03,0.03,0.11,0.02,0.01,0.05,0.12,0.03,0.01,0.03,0.02,0.02,0.09,0.04,0.167902419424,0.00592140480518,28.3551665437
811,0.05,0.02,0.01,0.02,0.02,0.03,0.04,0.03,0.05,0.02,0.04,0.06,0.08,0.09,0.03,0.01,0.06,0.01,0.03,0.01,0.03,0.04,0.08,0.04,0.1,0.150234291648,0.00574467247662,26.1519333364
812,0.11,0.03,0.03,0.04,0.01,0.03,0.04,0.06,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.09,0.04,0.11,0.05,0.09,0.01,0.01,0.06,0.05,0.164844520173,0.00577679214139,28.5356502604
813,0.05,0.03,0.05,0.03,0.08,0.02,0.01,0.01,0.04,0.08,0.06,0.1,0.02,0.07,0.04,0.03,0.01,0.01,0.03,0.02,0.06,0.01,0.04,0.02,0.08,0.144469035228,0.00607876791962,23.7661705692
814,0.07,0.12,0.08,0.04,0.03,0.07,0.02,0.04,0.03,0.02,0.03,0.05,0.01,0.09,0.01,0.03,0.01,0.02,0.01,0.06,0.07,0.02,0.05,0.01,0.01,0.192918046475,0.00620943265868,31.068546368
815,0.03,0.01,0.17,0.01,0.04,0.02,0.04,0.03,0.03,0.01,0.05,0.02,0.08,0.01,0.09,0.04,0.02,0.04,0.01,0.06,0.05,0.01,0.08,0.02,0.03,0.108517498044,0.00580892001286,18.6811830433
816,0.03,0.08,0.02,0.01,0.01,0.03,0.01,0.02,0.04,0.05,0.01,0.04,0.02,0.01,0.05,0.05,0.03,0.09,0.06,0.03,0.03,0.05,0.05,0.13,0.05,0.116484224003,0.00563308131535,20.6785979968
817,0.04,0.1,0.03,0.02,0.02,0.07,0.03,0.03,0.03,0.06,0.05,0.06,0.03,0.03,0.02,0.04,0.04,0.11,0.1,0.01,0.01,0.03,0.01,0.01,0.02,0.158723787316,0.00569886631679,27.8518179745
818,0.09,0.06,0.01,0.02,0.04,0.01,0.04,0.03,0.04,0.03,0.01,0.05,0.07,0.02,0.03,0.02,0.01,0.03,0.11,0.08,0.1,0.01,0.01,0.01,0.07,0.164824666629,0.00537536760185,30.6629571849
819,0.05,0.12,0.03,0.07,0.13,0.01,0.05,0.01,0.03,0.02,0.02,0.04,0.07,0.02,0.02,0.04,0.01,0.07,0.01,0.02,0.06,0.02,0.06,0.01,0.01,0.140292374169,0.00638953032686,21.956601971
820,0.09,0.07,0.04,0.04,0.15,0.03,0.06,0.03,0.01,0.02,0.02,0.09,0.02,0.01,0.02,0.04,0.03,0.02,0.01,0.03,0.01,0.06,0.08,0.01,0.01,0.151287215755,0.00611391486607,24.7447370579
821,0.04,0.02,0.08,0.01,0.01,0.02,0.08,0.01,0.05,0.01,0.01,0.04,0.05,0.06,0.09,0.01,0.13,0.03,0.04,0.04,0.03,0.04,0.01,0.05,0.04,0.0974137533131,0.00579580324161,16.8076363624
822,0.01,0.02,0.03,0.07,0.03,0.12,0.01,0.04,0.08,0.01,0.01,0.04,0.03,0.05,0.03,0.02,0.13,0.01,0.04,0.1,0.01,0.01,0.02,0.07,0.01,0.0940803854184,0.00629021982998,14.956613276
823,0.04,0.1,0.01,0.01,0.03,0.04,0.04,0.01,0.03,0.12,0.11,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.02,0.04,0.05,0.06,0.03,0.05,0.12336088952,0.00618106103636,19.9578824402
824,0.05,0.05,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.17,0.08,0.07,0.06,0.07,0.04,0.01,0.01,0.02,0.05,0.01,0.05,0.01,0.1,0.04,0.02,0.167076301301,0.00638876332248,26.1515872271
825,0.01,0.03,0.14,0.03,0.04,0.03,0.03,0.01,0.02,0.02,0.01,0.04,0.02,0.01,0.22,0.07,0.04,0.01,0.04,0.01,0.04,0.02,0.03,0.02,0.06,0.0664206020546,0.00535361114004,12.4066915428
826,0.19,0.04,0.01,0.04,0.01,0.04,0.05,0.02,0.02,0.05,0.05,0.04,0.05,0.08,0.01,0.02,0.05,0.05,0.01,0.03,0.01,0.07,0.03,0.01,0.02,0.255251757703,0.00590236735811,43.2456575839
827,0.03,0.08,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.02,0.08,0.03,0.02,0.05,0.05,0.12,0.06,0.08,0.04,0.01,0.06,0.1,0.02,0.124540973232,0.00586698873059,21.2274096561
828,0.05,0.05,0.02,0.01,0.01,0.04,0.01,0.06,0.11,0.03,0.05,0.02,0.12,0.04,0.06,0.01,0.04,0.06,0.01,0.02,0.02,0.01,0.06,0.06,0.03,0.149435601352,0.0061144964418,24.4395597862
829,0.05,0.02,0.06,0.06,0.04,0.02,0.02,0.02,0.04,0.02,0.05,0.06,0.01,0.05,0.11,0.01,0.02,0.01,0.06,0.01,0.05,0.03,0.02,0.04,0.12,0.127650858338,0.00522537570291,24.4290297187
830,0.05,0.02,0.04,0.1,0.1,0.05,0.04,0.05,0.07,0.01,0.03,0.01,0.01,0.02,0.03,0.04,0.05,0.04,0.03,0.02,0.01,0.02,0.04,0.03,0.09,0.122102871538,0.00576085253354,21.1952780993
831,0.03,0.07,0.05,0.02,0.02,0.01,0.01,0.05,0.02,0.01,0.1,0.03,0.03,0.08,0.01,0.03,0.01,0.14,0.03,0.01,0.07,0.03,0.06,0.07,0.01,0.163642924598,0.00640489956716,25.5496472477
832,0.01,0.01,0.09,0.01,0.06,0.02,0.03,0.02,0.04,0.02,0.03,0.01,0.01,0.08,0.04,0.03,0.08,0.03,0.02,0.2,0.05,0.01,0.02,0.07,0.01,0.0723504372703,0.00603594200337,11.9866024607
833,0.02,0.05,0.04,0.02,0.12,0.03,0.04,0.13,0.05,0.02,0.01,0.03,0.05,0.02,0.08,0.02,0.05,0.01,0.03,0.01,0.04,0.04,0.01,0.04,0.04,0.100622573725,0.00638772003458,15.752502173
834,0.03,0.06,0.01,0.08,0.02,0.17,0.02,0.12,0.04,0.03,0.02,0.03,0.05,0.03,0.03,0.03,0.05,0.02,0.01,0.02,0.01,0.04,0.01,0.01,0.06,0.153467193935,0.00618751725894,24.8027096349
835,0.02,0.04,0.06,0.01,0.02,0.03,0.06,0.04,0.07,0.03,0.05,0.02,0.05,0.03,0.05,0.03,0.04,0.02,0.01,0.03,0.02,0.06,0.04,0.16,0.01,0.104535111957,0.00643313523061,16.2494815062
836,0.02,0.04,0.05,0.1,0.06,0.05,0.02,0.02,0.01,0.01,0.05,0.1,0.02,0.01,0.04,0.07,0.03,0.01,0.03,0.1,0.03,0.01,0.01,0.04,0.07,0.0962902712457,0.00572887343451,16.80788943
837,0.01,0.24,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.05,0.02,0.01,0.02,0.06,0.01,0.05,0.01,0.14,0.13,0.03,0.07,0.02,0.02,0.01,0.01,0.156543587585,0.00621525750121,25.1869834121
838,0.07,0.01,0.05,0.1,0.08,0.02,0.02,0.05,0.02,0.03,0.01,0.07,0.07,0.05,0.03,0.04,0.02,0.03,0.01,0.01,0.01,0.16,0.01,0.01,0.02,0.14790979903,0.00569107718977,25.9897720761
839,0.05,0.07,0.02,0.03,0.07,0.03,0.05,0.03,0.01,0.05,0.02,0.12,0.01,0.05,0.04,0.12,0.04,0.02,0.02,0.01,0.05,0.01,0.01,0.06,0.01,0.139107031421,0.00650651635245,21.3796483226
840,0.03,0.02,0.01,0.03,0.07,0.01,0.02,0.01,0.01,0.11,0.04,0.14,0.02,0.01,0.06,0.07,0.01,0.06,0.03,0.01,0.07,0.06,0.07,0.02,0.01,0.109718224427,0.00588975646939,18.6286521348
841,0.06,0.01,0.02,0.03,0.02,0.01,0.07,0.02,0.02,0.03,0.09,0.01,0.08,0.03,0.17,0.02,0.02,0.02,0.06,0.07,0.01,0.02,0.01,0.08,0.02,0.120944711779,0.00557032882978,21.7123109738
842,0.01,0.02,0.03,0.1,0.01,0.01,0.02,0.08,0.08,0.02,0.01,0.08,0.07,0.04,0.05,0.01,0.06,0.02,0.03,0.09,0.07,0.01,0.01,0.04,0.03,0.102986380308,0.00575529141715,17.8942077549
843,0.04,0.01,0.07,0.03,0.02,0.06,0.01,0.12,0.02,0.1,0.05,0.05,0.01,0.02,0.01,0.1,0.02,0.14,0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.157641935705,0.00677775183197,23.2587352876
844,0.06,0.11,0.04,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.12,0.11,0.02,0.04,0.02,0.02,0.03,0.02,0.06,0.01,0.02,0.1,0.05,0.02,0.158939999123,0.0057318684654,27.7291776814
845,0.06,0.04,0.05,0.01,0.05,0.03,0.02,0.01,0.06,0.1,0.09,0.01,0.03,0.02,0.02,0.17,0.03,0.02,0.01,0.04,0.06,0.02,0.01,0.01,0.03,0.112787424249,0.00733615343774,15.3741910126
846,0.03,0.01,0.06,0.01,0.02,0.04,0.05,0.04,0.06,0.01,0.07,0.12,0.01,0.03,0.1,0.02,0.02,0.03,0.1,0.02,0.01,0.06,0.04,0.01,0.03,0.125336873407,0.00534831077541,23.4348523618
847,0.02,0.02,0.03,0.05,0.02,0.11,0.03,0.09,0.08,0.01,0.02,0.01,0.04,0.04,0.07,0.02,0.02,0.03,0.03,0.01,0.04,0.04,0.02,0.07,0.08,0.132240682982,0.00568774772621,23.2500964086
848,0.01,0.08,0.01,0.05,0.06,0.06,0.08,0.01,0.13,0.01,0.01,0.01,0.03,0.03,0.09,0.02,0.03,0.03,0.04,0.01,0.04,0.01,0.03,0.02,0.1,0.0954394930114,0.00531555801916,17.9547457985
849,0.01,0.01,0.04,0.01,0.04,0.01,0.01,0.21,0.01,0.02,0.08,0.1,0.04,0.03,0.01,0.06,0.05,0.02,0.05,0.01,0.07,0.01,0.03,0.05,0.02,0.130954062615,0.0076221437051,17.1807391309
850,0.03,0.01,0.01,0.02,0.1,0.07,0.05,0.05,0.01,0.03,0.05,0.01,0.06,0.01,0.02,0.05,0.03,0.03,0.01,0.09,0.06,0.05,0.07,0.04,0.04,0.0989060268875,0.00607460867632,16.2818762751
851,0.01,0.04,0.06,0.02,0.01,0.02,0.03,0.14,0.02,0.03,0.08,0.03,0.05,0.03,0.06,0.06,0.01,0.12,0.01,0.06,0.01,0.06,0.01,0.02,0.01,0.122247696431,0.00647466784255,18.8809216787
852,0.06,0.01,0.01,0.01,0.01,0.04,0.06,0.04,0.07,0.01,0.08,0.06,0.02,0.03,0.05,0.17,0.02,0.01,0.02,0.02,0.05,0.03,0.06,0.05,0.01,0.132108656207,0.00683012510981,19.342055099
853,0.01,0.06,0.01,0.02,0.04,0.01,0.05,0.03,0.06,0.07,0.05,0.09,0.08,0.02,0.02,0.05,0.04,0.04,0.02,0.03,0.1,0.05,0.03,0.01,0.01,0.0959885333364,0.00622199234836,15.4272985182
854,0.1,0.01,0.01,0.03,0.01,0.02,0.1,0.01,0.06,0.05,0.04,0.07,0.03,0.04,0.11,0.02,0.03,0.01,0.01,0.02,0.02,0.05,0.02,0.11,0.02,0.157549890045,0.00576026305544,27.3511623565
855,0.27,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.02,0.13,0.01,0.03,0.03,0.07,0.01,0.02,0.01,0.08,0.01,0.05,0.01,0.04,0.02,0.02,0.01,0.318442897785,0.00601016748612,52.984030565
856,0.01,0.04,0.04,0.04,0.03,0.05,0.03,0.05,0.01,0.03,0.01,0.07,0.03,0.08,0.04,0.09,0.02,0.03,0.01,0.01,0.02,0.1,0.03,0.01,0.12,0.117142738614,0.00565339119006,20.7207912342
857,0.01,0.03,0.06,0.02,0.02,0.06,0.08,0.11,0.04,0.1,0.03,0.04,0.07,0.03,0.01,0.06,0.03,0.01,0.01,0.01,0.02,0.03,0.02,0.04,0.06,0.126837061592,0.00647544499575,19.5873892335
858,0.01,0.02,0.02,0.05,0.04,0.02,0.02,0.02,0.02,0.14,0.05,0.01,0.03,0.05,0.05,0.09,0.03,0.02,0.01,0.03,0.02,0.12,0.1,0.02,0.01,0.0893761611884,0.00608329985218,14.6920525636
859,0.02,0.01,0.01,0.01,0.19,0.03,0.01,0.02,0.25,0.04,0.03,0.12,0.01,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.0891320557624,0.00661707998814,13.4699982352
860,0.01,0.02,0.07,0.05,0.02,0.02,0.1,0.02,0.02,0.01,0.13,0.02,0.01,0.03,0.03,0.06,0.01,0.01,0.03,0.12,0.07,0.02,0.01,0.09,0.02,0.0896654435497,0.00622274410531,14.409309146
861,0.04,0.05,0.06,0.02,0.02,0.01,0.06,0.02,0.01,0.1,0.02,0.01,0.03,0.02,0.02,0.06,0.09,0.01,0.06,0.11,0.03,0.03,0.07,0.02,0.03,0.0959147841901,0.0059276103427,16.1810204526
862,0.01,0.05,0.05,0.04,0.01,0.04,0.03,0.05,0.02,0.02,0.06,0.03,0.16,0.02,0.03,0.08,0.02,0.05,0.02,0.05,0.02,0.05,0.01,0.06,0.02,0.116877386302,0.00638194937988,18.3137438649
863,0.02,0.03,0.01,0.07,0.1,0.06,0.05,0.02,0.07,0.06,0.02,0.01,0.04,0.01,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.06,0.11,0.03,0.1,0.0993691768262,0.0055940564381,17.7633489983
864,0.05,0.01,0.02,0.08,0.05,0.02,0.03,0.04,0.02,0.02,0.02,0.07,0.08,0.03,0.07,0.07,0.03,0.02,0.01,0.09,0.01,0.03,0.1,0.01,0.02,0.126456954899,0.00565093594166,22.3780549283
865,0.04,0.04,0.13,0.09,0.04,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.05,0.05,0.01,0.04,0.02,0.05,0.12,0.01,0.02,0.01,0.02,0.1,0.04,0.163740090898,0.00585648928172,27.9587450812
866,0.05,0.03,0.08,0.03,0.1,0.03,0.05,0.03,0.02,0.03,0.02,0.03,0.01,0.04,0.01,0.01,0.06,0.09,0.01,0.09,0.02,0.01,0.01,0.13,0.01,0.125945150856,0.00621575503083,20.2622449294
867,0.05,0.05,0.01,0.06,0.01,0.01,0.1,0.01,0.04,0.04,0.03,0.06,0.02,0.02,0.05,0.09,0.04,0.03,0.01,0.03,0.01,0.06,0.11,0.03,0.03,0.120491017575,0.0054801769495,21.9867020144
868,0.04,0.01,0.08,0.1,0.12,0.03,0.01,0.03,0.03,0.03,0.02,0.09,0.02,0.02,0.02,0.05,0.02,0.05,0.01,0.02,0.03,0.03,0.04,0.04,0.06,0.124195512787,0.00590823141442,21.0207596954
869,0.02,0.09,0.02,0.03,0.1,0.02,0.02,0.04,0.01,0.03,0.02,0.05,0.15,0.01,0.01,0.04,0.07,0.02,0.05,0.04,0.01,0.07,0.01,0.01,0.06,0.0952785433726,0.00652011400523,14.613018008
870,0.01,0.07,0.04,0.01,0.01,0.02,0.02,0.08,0.04,0.1,0.01,0.01,0.08,0.03,0.03,0.05,0.04,0.13,0.04,0.07,0.01,0.04,0.02,0.02,0.02,0.118006148523,0.0058827907772,20.0595521738
871,0.05,0.01,0.02,0.03,0.03,0.04,0.03,0.01,0.01,0.01,0.05,0.01,0.14,0.06,0.1,0.02,0.03,0.11,0.07,0.01,0.05,0.02,0.07,0.01,0.01,0.160739199876,0.00566543292504,28.3719182634
872,0.02,0.08,0.03,0.01,0.07,0.03,0.09,0.03,0.03,0.01,0.05,0.01,0.05,0.01,0.1,0.08,0.05,0.04,0.05,0.04,0.01,0.02,0.01,0.01,0.07,0.0833965501171,0.00580317635876,14.3708453718
873,0.02,0.03,0.1,0.1,0.02,0.01,0.06,0.02,0.04,0.03,0.02,0.02,0.1,0.06,0.06,0.01,0.01,0.06,0.02,0.01,0.01,0.11,0.04,0.01,0.03,0.131126021835,0.00523552484722,25.0454396954
874,0.07,0.01,0.01,0.07,0.02,0.15,0.06,0.04,0.02,0.03,0.02,0.01,0.01,0.06,0.01,0.01,0.06,0.01,0.02,0.04,0.05,0.01,0.07,0.02,0.12,0.170636055333,0.00552493755675,30.8847029638
875,0.02,0.02,0.05,0.02,0.06,0.08,0.02,0.01,0.03,0.01,0.06,0.09,0.05,0.03,0.02,0.05,0.02,0.05,0.03,0.02,0.14,0.01,0.06,0.03,0.02,0.125023643977,0.00624182982435,20.0299667719
876,0.05,0.02,0.02,0.05,0.04,0.02,0.01,0.05,0.01,0.05,0.02,0.01,0.02,0.02,0.08,0.02,0.13,0.05,0.03,0.02,0.03,0.01,0.02,0.19,0.03,0.0993125965209,0.00677861681805,14.6508645033
877,0.01,0.01,0.04,0.03,0.09,0.02,0.1,0.06,0.05,0.03,0.03,0.12,0.06,0.04,0.04,0.02,0.01,0.05,0.03,0.02,0.04,0.05,0.01,0.01,0.03,0.117275494942,0.00577143094842,20.3200031309
878,0.01,0.01,0.02,0.09,0.07,0.09,0.06,0.01,0.01,0.02,0.02,0.04,0.12,0.08,0.08,0.01,0.01,0.01,0.01,0.04,0.02,0.04,0.04,0.04,0.05,0.132256981799,0.00554992702107,23.8304001651
879,0.06,0.02,0.01,0.05,0.04,0.06,0.06,0.01,0.03,0.02,0.02,0.01,0.02,0.11,0.01,0.02,0.1,0.02,0.05,0.1,0.02,0.03,0.03,0.04,0.06,0.142267435619,0.00588733641008,24.1649917229
880,0.02,0.02,0.01,0.01,0.03,0.05,0.01,0.04,0.04,0.17,0.01,0.07,0.04,0.04,0.03,0.01,0.06,0.01,0.08,0.06,0.02,0.03,0.01,0.08,0.05,0.112374990652,0.00592468661271,18.9672463706
881,0.03,0.07,0.06,0.03,0.08,0.06,0.05,0.01,0.01,0.04,0.03,0.07,0.01,0.01,0.06,0.04,0.1,0.02,0.01,0.11,0.03,0.01,0.02,0.03,0.01,0.0784997684615,0.00615831545174,12.7469547601
882,0.02,0.07,0.08,0.02,0.01,0.04,0.03,0.04,0.05,0.04,0.04,0.12,0.02,0.02,0.05,0.01,0.02,0.01,0.13,0.03,0.06,0.01,0.02,0.01,0.05,0.134049989943,0.00542546549691,24.7075555119
883,0.07,0.01,0.09,0.04,0.01,0.09,0.03,0.03,0.01,0.13,0.09,0.01,0.01,0.03,0.07,0.09,0.02,0.01,0.05,0.01,0.01,0.01,0.05,0.02,0.01,0.163926192383,0.00653479788736,25.0851204901
884,0.01,0.02,0.03,0.01,0.03,0.04,0.04,0.03,0.11,0.01,0.09,0.01,0.01,0.02,0.05,0.01,0.08,0.05,0.07,0.05,0.04,0.05,0.02,0.05,0.07,0.0706799025106,0.00567548029954,12.4535543743
885,0.06,0.06,0.05,0.02,0.01,0.02,0.07,0.04,0.04,0.04,0.03,0.04,0.01,0.1,0.11,0.02,0.02,0.02,0.01,0.03,0.01,0.07,0.02,0.05,0.05,0.153822611592,0.00544673398495,28.2412565065
886,0.04,0.02,0.04,0.08,0.04,0.03,0.01,0.11,0.01,0.02,0.04,0.02,0.04,0.02,0.05,0.04,0.02,0.02,0.02,0.05,0.02,0.07,0.02,0.12,0.05,0.125093852187,0.00617420161804,20.2607332779
