Date,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM
2017-06-09,148.850006,55.895222,35.241661,118.190002,71.424728,149.600006,970.119995,43.77486,35.443928,130.698593,86.484291,275.363922,23.690001,157.362244,88.910004,63.460991,12.488267,69.947327,160.139465,38.291389,102.02964,53.412018,78.923561,56.894764,81.341568
2017-06-12,143.410004,55.975014,35.221989,119.349998,71.623825,148.440002,961.809998,43.339195,35.463779,130.986771,86.504181,275.254578,23.879999,154.100891,89.059998,63.460991,12.567937,69.410194,159.552399,38.567787,103.514977,53.699928,78.74469,56.864979,82.133888
2017-06-13,144.380005,56.693153,35.438374,119.620003,72.221107,150.679993,970.5,43.428307,35.612663,131.185501,86.792587,276.715881,24.08,154.70929,90.879997,62.815655,12.956328,70.275581,160.577286,38.1828,105.598434,54.057331,79.022942,57.073494,82.163597
2017-06-14,144.300003,56.713104,34.789211,121.040001,70.927002,150.25,967.929993,43.25008,35.26527,131.930771,86.613571,278.644409,24.15,152.345566,90.349998,62.914936,12.587855,69.897591,161.651917,38.22229,105.468849,54.136753,79.400566,56.3983,81.282143
2017-06-15,144.020004,56.653255,34.661346,120.610001,70.479042,149.800003,960.179993,43.378799,35.046909,132.199051,86.09642,279.270721,24.09,148.086868,90.849998,62.736229,12.318969,69.529556,161.791214,38.340744,105.259499,53.511299,78.416756,56.954342,81.470322
2017-06-16,145.259995,56.593414,35.408867,122.360001,71.574051,150.639999,958.619995,43.566929,34.947655,133.500778,85.708557,279.449646,24.139999,147.817596,91.110001,62.517811,12.46835,69.629028,161.751404,38.459202,104.800941,53.501369,74.769691,57.083424,82.688507
2017-06-19,149.699997,57.371399,35.448212,125.160004,72.221107,152.869995,975.219971,43.745159,35.245419,133.222549,87.588219,280.632599,24.360001,150.600204,93.080002,63.22271,12.438474,70.494415,163.442947,38.409843,106.196556,53.848846,75.028069,57.540169,81.965523
2017-06-20,146.990005,56.643284,34.405617,126.220001,72.171333,152.25,968.98999,43.07185,34.600262,133.371597,87.041222,281.219147,24.41,149.712555,92.879997,64.066605,12.010248,69.539505,163.054886,38.163059,105.100006,53.074471,75.067818,56.835194,81.519836
2017-06-21,149.419998,56.304161,34.081036,132.830002,71.773148,153.910004,978.590027,43.042149,34.32235,134.057236,86.643417,281.318542,24.360001,150.520401,93.480003,64.989929,11.562103,69.897591,162.676788,37.659615,107.029999,52.597931,75.763443,56.57703,80.658195
2017-06-22,149.690002,56.124626,34.031853,133.679993,71.574051,153.399994,976.619995,42.88372,34.103989,135.190033,86.543961,278.773651,24.540001,149.642731,93.290001,65.545906,11.542187,69.88765,160.258865,37.610256,107.139999,52.111465,75.047943,56.447948,80.301651
2017-06-23,153.5,56.214394,34.267914,134.309998,70.727905,155.070007,986.090027,42.933228,33.935253,135.567612,86.384834,278.982452,24.51,151.378128,93.940002,65.684906,11.482433,70.832611,161.552399,37.462185,107.940002,52.071754,74.372192,56.904697,80.826561
2017-06-26,151.669998,56.603386,34.307259,133.850006,70.927002,153.589996,972.090027,43.477814,33.816147,135.478195,86.762756,278.048004,24.33,148.59552,93.5,65.446625,11.482433,70.156219,161.253891,37.659615,108.800003,52.518509,75.028069,56.626675,80.460114
2017-06-27,149.339996,56.134598,34.572826,130.850006,71.47451,150.580002,948.090027,43.675846,33.399281,134.156601,87.568329,276.189026,23.93,144.237091,92.400002,65.069351,11.303177,68.843208,160.358368,37.215401,107.330002,52.776634,75.534882,56.318871,80.33136
2017-06-28,152.240005,56.354031,34.690853,134.229996,70.976776,153.240005,961.01001,44.210533,33.945179,132.974136,89.328644,278.366089,24.4,147.438599,94.349998,64.692085,11.402763,69.430092,161.741455,37.452312,108.589996,53.938198,76.031761,56.289078,80.74733
2017-06-29,148.619995,55.805454,34.287586,131.699997,70.379486,151.039993,937.820007,46.072025,33.2901,131.801575,90.651367,275.09552,24.16,141.973099,91.300003,63.877968,11.661692,68.127029,159.631989,37.136425,105.510002,55.377739,75.455383,55.91177,79.925293
2017-06-30,150.119995,56.184475,34.081036,129.869995,70.180397,150.979996,929.679993,45.933407,33.488609,131.453781,90.900002,275.970306,24.110001,141.055527,91.18,63.629765,11.801114,68.564697,161.479996,37.24501,104.519997,55.010406,75.206947,56.259293,79.955009
2017-07-03,149.029999,56.403904,34.444958,130.179993,71.126091,148.429993,919.460022,46.77504,33.210693,132.059937,92.75,277.272614,24.16,138.921188,90.379997,63.808472,12.089918,67.808723,162.570007,37.620129,106.669998,55.377739,74.888947,56.716038,81.311852
2017-07-05,151.940002,57.052223,33.854809,133.199997,70.180397,150.339996,932.26001,46.685928,34.084137,132.795258,93.68,280.732025,24.09,142.152618,91.589996,63.699268,11.691567,68.713905,164.809998,37.629997,104.879997,55.377739,74.849197,56.716038,80.073853
2017-07-06,149.740005,56.433826,33.874481,131.949997,70.927002,148.820007,927.690002,46.547302,33.379429,131.682343,93.379997,279.300537,23.83,143.509018,88.970001,62.646873,11.542187,68.206604,163.559998,37.18,103.129997,55.159328,74.99826,56.011059,79.350868
2017-07-07,151.949997,57.102093,33.795795,132.559998,71.275414,151.440002,940.809998,46.487896,33.627563,131.702209,93.849998,283.515503,23.969999,147.737808,91.040001,62.706444,11.422682,69.091888,165.869995,36.98,103.150002,55.338028,74.859131,56.904697,79.449905
2017-07-10,151.580002,57.052223,33.766293,131.929993,71.374954,153.5,951.0,47.181007,33.399281,130.718475,93.190002,283.883301,24.5,150.440613,91.279999,62.378815,11.472476,69.609138,166.039993,36.830002,102.970001,55.18911,72.772263,57.877766,79.39048
2017-07-11,151.589996,56.992378,33.795795,132.25,71.325188,155.270004,953.530029,47.428547,33.667263,130.400482,92.830002,284.728302,25.02,153.313004,93.290001,61.892334,11.542187,69.61908,166.550003,36.599998,102.650002,54.643078,73.010757,57.460735,79.826256
2017-07-12,152.509995,57.321526,34.297421,133.559998,71.623825,158.899994,967.659973,47.705788,33.994808,131.394165,92.510002,284.66864,25.360001,154.170715,92.910004,62.329174,11.382847,70.772934,166.979996,36.830002,103.32,54.772137,73.477821,58.215363,80.1828
2017-07-13,152.190002,57.331501,34.149887,134.470001,71.623825,159.259995,968.849976,47.884018,33.984882,131.026505,93.099998,285.066284,25.360001,154.52977,92.25,62.438385,11.402763,71.389641,166.130005,36.209999,103.910004,55.199036,74.580887,59.26786,80.192703
2017-07-14,154.300003,57.291603,34.37611,134.570007,71.673599,159.970001,976.909973,47.735493,34.421604,131.761841,92.25,286.428192,25.629999,156.883514,94.32,62.607166,11.601938,72.394295,167.029999,36.299999,105.440002,54.593437,75.862816,59.228149,80.499725
2017-07-17,156.210007,57.461166,34.3466,134.869995,71.374954,159.729996,975.960022,47.676083,34.213169,131.314667,91.389999,286.786041,25.67,156.564362,95.599998,62.160397,11.542187,72.961273,167.009995,36.389999,104.879997,54.315453,75.892632,59.307579,80.083763
2017-07-18,156.020004,57.161942,34.25808,134.270004,72.469978,162.860001,986.950012,47.586971,34.27272,133.610077,91.07,285.0961,25.41,158.928101,95.139999,61.96183,11.631816,72.911537,167.960007,35.990002,103.980003,54.404804,75.723694,58.701893,79.826256
2017-07-19,159.279999,57.431244,34.454792,135.0,73.365891,164.139999,992.77002,47.636478,34.302498,134.355347,91.199997,288.953186,25.639999,163.795166,96.07,62.170322,12.199464,73.468567,168.979996,36.130001,104.790001,54.543797,75.39576,59.079208,80.073853
2017-07-20,160.169998,56.52359,34.523643,136.309998,73.863625,164.529999,992.190002,47.636478,34.491081,135.706741,91.199997,287.959106,25.08,164.363663,97.269997,62.488022,12.050083,73.82666,168.779999,36.52,105.220001,54.48423,75.544815,58.493378,80.083763
2017-07-21,158.869995,55.795479,34.110542,137.740005,74.361359,164.429993,993.840027,47.388939,34.47123,134.454697,90.889999,287.412323,25.43,163.097015,96.190002,62.180252,11.801114,73.398941,169.369995,36.509998,104.190002,53.779346,75.674011,58.284866,79.350868
2017-07-24,161.190002,55.14716,33.894154,137.839996,75.207512,166.0,998.309998,47.745396,34.242943,132.169235,91.279999,288.565491,25.370001,163.685455,98.360001,62.120682,11.83099,73.209946,169.460007,36.23,105.370003,53.878628,76.409378,58.205429,79.103264
